file,query,answer
star_structure_066.graphml,"Which Singer was associated with BEACON, NEW YORK, EISENHOWER'S AMERICA, FREEDOM SINGERS, and VILLAGE VANGUARD?","""PETE SEEGER"""
star_structure_099.graphml,Which Name is associated with Texas?,"""DYLAN"""
star_structure_093.graphml,"Which Name is associated with Huntington's Disease, Dylan, Pete and Lee Hays, and Alan Lomax?","""WOODY"""
star_structure_085.graphml,"Which Contract is related to RECORD SALES, COLUMBIA, VICTOR, and AFM?","""ROYALTY CONTRACT"""
star_structure_097.graphml,"Which Music genre is associated with DYLAN, LIMELITERS, BROTHERS FOUR, and KINGSTON TRIO?","""FOLK BOOM"""
star_structure_089.graphml,"Which Record Label was associated with CREED TAYLOR, DECCA, RCA, and EMI?","""LP"""
star_structure_095.graphml,"Which Jazz musician played bebop in Los Angeles and was associated with Camarillo State Hospital, similar to Miles Davis?","""CHARLIE PARKER"""
star_structure_087.graphml,"Which University is associated with LP, WALLERSTEIN, LIKE A ROLLING STONE, and JOHNNY CASH?","""COLUMBIA"""
star_structure_086.graphml,"Which City offers both ample Musician's Work Opportunities and a vibrant Musician's Social Life, possibly influenced by legends like Bob Dylan and the Dixieland Jass Band?","""NEW YORK"""
star_structure_102.graphml,"Which University is associated with GARVEYISM, MARCUS GARVEY, JOHN COLTRANE, and the MUSIC BUSINESS?","""ROLLINS"""
star_structure_090.graphml,"Which Musicians are known for their expertise in TEXT ANALYSIS, MUSICAL LITERACY, MUSICAL VERSATILITY, and MUSICAL GESTURES?","""SINGERS"""
star_structure_084.graphml,"Which Character is driven by MOTIVATIONAL KEYS, often performs as a SINGER, and feels a strong URGENCY to sing the SONG?","""CHARACTER"""
star_structure_091.graphml,"Which actress is known for her work in classical voice production, has a doctorate in education, and studied at the Boston Conservatory, often mentioned in ""So You Want to Sing Music Theater""?","""KAREN HALL"""
star_structure_088.graphml,"Which Company is associated with LP, FCC, COLUMBIA, and David Sarnoff?","""RCA"""
star_structure_101.graphml,"Which Science fiction anime features the elements of NEW YORK, JAZZ, ONYX, and SPOTLITE?","""BEBOP"""
star_structure_098.graphml,Which City was associated with Bob Dylan and Dewey Balfanz in folk rock during 1965?,"""NEWPORT"""
star_structure_100.graphml,"Which Festival features JOHNNY CASH, MITCHELL'S CHRISTIAN SINGERS, FESTIVAL FIELD, and the CHAMBERS BROTHERS?","""NEWPORT FOLK FESTIVAL"""
star_structure_105.graphml,"Which Performing Arts typically involve UP-TEMPO music, TYPING skills, CLASSICAL SINGING, and MUSIC THEATER VOCAL PEDAGOGY?","""MUSIC THEATER SINGING"""
star_structure_094.graphml,"Which Singer performed at the Newport Folk Festival and was associated with HOOTENANNY, Bob Dylan, and Peter LaFarge?","""JOHNNY CASH"""
star_structure_096.graphml,"Which Jazz musician is associated with ""FILLES DE KILIMANJARO,"" ""POLICE BEATING AND ARREST,"" and ""BIRDLAND""?","""MILES DAVIS"""
star_structure_103.graphml,"Which Music genre often incorporates long solos, electronic instruments, and dramatic lighting techniques, and is associated with the counterculture movement?","""ROCK MUSIC"""
star_structure_107.graphml,"Which City is known for TWISTA, AACM, BLACK JAZZ MUSICIANS, and BOB DYLAN?","""CHICAGO"""
star_structure_092.graphml,"Which Book is published by ROWMAN & LITTLEFIELD and authored by KAREN HALL, BENNETT GRAFF, or MARY SAUNDERS-BARTON?","""SO YOU WANT TO SING MUSIC THEATER"""
star_structure_109.graphml,Which Rapper from Chicago is known for matching rhythm patterns using a dictaphone recorder?,"""TECH N9NE"""
star_structure_104.graphml,"Which Company is associated with BOB WEINSTOCK, ART BLAKEY, HARRY BISS, and CLYDE LOMBARDI?","""ZOOT SIMS"""
star_structure_108.graphml,"Which Concerto did Bruno Walter conduct with the Philharmonic Symphony of New York, which was later released on LP by Nathan Milstein?","""BEETHOVEN'S _VIOLIN CONCERTO_"""
star_structure_111.graphml,Which Fashion Brand is known for its engaging crowd and association with JIM JONES and D-BLOCK?,"""SHEEK LOUCH"""
star_structure_106.graphml,"which Theater district is known for shows like ""WEST SIDE STORY"", ""GYPSY"", ""MOTOWN: THE MUSICAL"", and contributions from William Henry Brown?","""BROADWAY"""
star_structure_110.graphml,"Which Rapper is known for blending RHYME with HUMOROUS LYRICS, often featuring Bobby Creekwater, and incorporating elements of MELODY in their music?","""EMINEM"""
star_structure_119.graphml,"Which ""News Website"" has been associated with Randy Weston, Reeves Sound Studios, Grauer, and Sam Gill?","""KEEPNEWS"""
star_structure_115.graphml,Which Lyrics feature strong flow in the HIP-HOP verses of the song?,"""LYRICS"""
star_structure_114.graphml,Which Rapper is known for using Combinations of Schemes and Random Arrangement in their music?,"""KRS-ONE"""
star_structure_118.graphml,Which Song was produced by AL KOOPER for Columbia and associated with BOB DYLAN and DeeJays?,"""LIKE A ROLLING STONE"""
star_structure_122.graphml,Which Farm did Bob Dylan perform at the Newport Folk Festival with Earl Scruggs?,"""MAGGIE'S FARM"""
star_structure_112.graphml,"Which sport is associated with CAPPADONNA, K-OS, Bobby Creekwater, One Be Lo, and Binary Star?","""FREESTYLING"""
star_structure_130.graphml,"Which Students are associated with J. DELLGER, COLLEGIATE MUSICIANS (ENTITY, COLLEGIATE MUSICIANSHIP TEACHING MODEL, AMERICAN IDOL)?","""MUSIC THEATER STUDENTS"""
star_structure_116.graphml,"Which ""姓氏"" is associated with DAVE BRUBECK, COLUMBIA, POP MUSIC, and UNION?","""AVAKIAN"""
star_structure_124.graphml,"Which Event combines MUSICAL THEATER, VOCAL performance, and STRESS relief in THEATER?","""PERFORMANCE"""
star_structure_113.graphml,"Which 歌手与 MASTA ACE, MC'S, B-REAL, 和 DAVID BANNER 相关？","""RAKIM"""
star_structure_125.graphml,"Which Record label has a distribution network that includes SEEGER, THE MAN, and a 10-INCH LP?","""COLUMBIA RECORDS"""
star_structure_121.graphml,"Which Voice Disorders are often associated with inappropriate phonatory habits, direct trauma, poor breathing techniques, and vocally abusive behaviors?","""VOICE DISORDERS"""
star_structure_129.graphml,"Which Music genre is associated with R.A. THE RUGGED MAN, 2PAC, M.O.P., and BOOTIE BROWN?","""HIP-HOP GENRE"""
star_structure_127.graphml,"Which City is known for its WEST COAST JAZZ, BIG BANDS, LEVITTOWN, and WILSHIRE BOULEVARD?","""LOS ANGELES"""
star_structure_126.graphml,"Which Breath technique is most effective for vocal projection, cardiovascular workouts, and singers, particularly those trained by AKIR?","""BREATH CONTROL"""
star_structure_120.graphml,"which Theater company produced the plays ""GOTTA TRAVEL ON,"" ""HOOTENANNY,"" ""KISSES SWEETER THAN WINE,"" and ""TAKE THIS HAMMER""?","""THE WEAVERS"""
star_structure_128.graphml,"Which Metal alloy was used by ERIC DOLPHY, RUDY VAN GELDER, IMPULSE, and CREED TAYLOR?","""_AFRICA BRASS_"""
star_structure_117.graphml,"which Computer Science Organization is associated with the AVANT-GARDE MOVEMENT, MIND MUSIC, and AVANT-GARDE in Chicago?","""AACM"""
star_structure_123.graphml,"Which Music has been associated with RADIOS, PHONOGRAPHS, RECORDS, AND JUKEBOXES, the PUBLIC ADDRESS SYSTEM, and the AACM, as well as the C-MAJOR TRIAD?","""MUSIC"""
