file,query,answer
star_structure_060.graphml,Which Scientist proposed the COPERNICAN HELIOCENTRIC MODEL that challenged EGOCENTRISM about the UNIVERSE within the field of SCIENCE?,"""GALILEO"""
star_structure_072.graphml,"Which Profession is most closely related to KITTY, WEIGHT RESTORATION, OBESITY, and FOOD?","""DOCTORS"""
star_structure_075.graphml,"Which Mental Disorders are associated with neurotic suffering, therapeutic results, and mild criticism, particularly anxiety?","""NEUROSES"""
star_structure_073.graphml,"Which Concept is most closely related to NEURAL STRUCTURE, RELEVANCE SEEKING, WINDING PATH, and the FUTURE?","""POSITIVE EXPERIENCES"""
star_structure_070.graphml,"Which Accessory is most suitable for use by NATIVE AMERICANS in a PUBLIC-SPEAKING CIRCUIT, considering its relevance to a MODERN HOUSEHOLD and my kids?","""TALKING STICK"""
star_structure_063.graphml,"Which Neurological system is most closely related to ADD, motivation, the prefrontal cortex, and emotion?","""DEEP LIMBIC SYSTEM"""
star_structure_053.graphml,"Which Name is related to NICOTINE, ADDERALL, ADD, and RITALIN?","""DAVID"""
star_structure_071.graphml,"Which Social concept is most closely related to CIRCLEOLOGY, the experiences of 1950s manufacturing plant workers, prejudice, and Italian attitudes?","""STEREOTYPES"""
star_structure_069.graphml,"Which Psychological concept is associated with SPONTANEITY AND FLEXIBILITY, DEPENDENCY, the FACTUAL SIGNIFICANCE OF BEING LIKED, and AFFECTION?","""NEUROTIC NEED FOR AFFECTION"""
star_structure_062.graphml,"Which Brain regions are involved in socialization, memory, and are targets for neurontin and anticonvulsant medication?","""TEMPORAL LOBES"""
star_structure_076.graphml,Which Mental Disorders are significantly influenced by Cultural Factors and often require Long-Term Treatment for the Person affected by Neurosis?,"""CHARACTER NEUROSES"""
star_structure_058.graphml,"Which Food additive is associated with SIMPLE CARBOHYDRATES, COMPLEX CARBOHYDRATES, INSULIN, and HYPERACTIVITY?","""SUGAR"""
star_structure_077.graphml,"Which Emotion is most closely related to CRAVING FOR POSSESSION, FEARS, NEUROTIC NEED FOR AFFECTION, and Freud?","""ANXIETY"""
star_structure_055.graphml,Which Person in the SANITARIUM holds a disparaging attitude towards the MENSTRUATING WOMAN as influenced by the culture?,"""NEUROTIC"""
star_structure_079.graphml,"Which Person is most likely to experience Anxiety, Analyst, Inhibition, and Confession?","""PATIENT"""
star_structure_068.graphml,"Which Psychologists are associated with SELF-HYPNOSIS, MIND READING, INFERTILITY, and PLANNING FALLACY?","""PSYCHOLOGISTS"""
star_structure_078.graphml,"Which Person is most influenced by grandiose fantasies, internal conflicts, external circumstances, and cultural patterns?","""NEUROTIC PERSON"""
star_structure_080.graphml,Which Activity is most suitable for Emma and Kitty to celebrate Mother's Day together?,"""FAMILY BIKE RIDE"""
star_structure_081.graphml,"Which Emotion Types are most closely related to ACTION, BODY LANGUAGE, MIND READING, and FEELINGS?","""EMOTIONS"""
star_structure_066.graphml,"Which Patient do I say the first thing that comes to mind when thinking of an Analyst, School, or Fighting as Foreplay?","""PATIENTS"""
star_structure_061.graphml,"Which Brain region is most commonly associated with difficulties in concentration tasks, as observed in individuals with Attention Deficit Hyperactivity Disorder (ADHD) or ADD, often identified through SPECT tests?","""PREFRONTAL CORTEX"""
star_structure_084.graphml,"Which Person is a basketball player, member of the Peace Corps, and involved in the sexual sphere?","""PERSON"""
star_structure_089.graphml,"Which Group can thrive with SISTER and FAMILY, especially when dealing with TANTRUMS?","""CHILDREN"""
star_structure_097.graphml,"Which Physiology process is most closely related to MINDFULNESS, FOCUS, TEMPER, and BART?","""BREATHING"""
star_structure_095.graphml,"Which Chemical Compound is associated with positive experiences among DESIPRAMINE, DL-PHENYLALANINE (DLPA), and IMIPRAMINE?","""NOREPINEPHRINE"""
star_structure_086.graphml,"Which ""Concept"" involves NEURAL CIRCUITS, MINDSET OF EXPLORATION, MUSIC OF EXPERIENCE, and REFUGE?","""EXPERIENCE"""
star_structure_091.graphml,"which ""Public Service Announcement"" was created by Shapiro in Maryland and is related to the Juvenile Justice and Delinquency Prevention Act, particularly in the context of the ""Beyond Scared Straight"" program?","""SCARED STRAIGHT! """
star_structure_087.graphml,Which Educational Institution is most suitable for families with children who have ADD or DPN?,"""SCHOOL"""
star_structure_088.graphml,"Which Family members are most likely to exhibit the CRY-IT-OUT APPROACH, disruptive behavior problems, denial, or face challenges during a divorce?","""PARENTS"""
star_structure_094.graphml,"Which Analysis is most closely related to concepts such as ""NEUROTIC NEED FOR AFFECTION,"" ""PSYCHOANALYST,"" ""NEUROTIC SUFFERING,"" and ""TRANSFERENCE""?","""ANALYSIS"""
star_structure_083.graphml,"Which Emotion is most closely related to NEUROTIC ANXIETY, NEUROTIC behavior, and feelings of REJECTION?","""HOSTILITY"""
star_structure_102.graphml,"Which Emotions are most commonly exhibited by 1-year-olds and the terrible twos, and how do parents typically respond to them?","""TANTRUMS"""
star_structure_090.graphml,"Which Group does KITTY WESTIN belong to, the one related to social expectations or the ACADEMY FOR EATING DISORDERS (AED)?","""FAMILY"""
star_structure_082.graphml,"Which Customers are most likely to benefit from BOSS, perspective taking, poverty-focused interventions, and coactive add coaching?","""CLIENTS"""
star_structure_100.graphml,"Which Pedagogy is most closely associated with the ONE MILLION GENTLY-USED KID BOOKS PROJECT, Mythbusting, Great Myths of Psychology, and Benjamin Spock?","""CHILD DEVELOPMENT"""
star_structure_096.graphml,"Which Neurotransmitter is associated with the BASAL GANGLIA, positive experience, HIPPOCAMPUS, and psychostimulants?","""DOPAMINE"""
star_structure_092.graphml,"Which Film received support from the NATIONAL COUNCIL OF JUVENILE AND FAMILY COURT JUDGES, A&E TV, and the COALITION FOR JUVENILE JUSTICE?","""BEYOND SCARED STRAIGHT """
star_structure_099.graphml,"Which ""Concept"" is associated with GOOD EXPERIENCE, NEUROTIC, PATIENTS, and REWARDS?","""WORK"""
star_structure_104.graphml,"Which Status is most relevant to COMPETITION, OUR CULTURE, SCRIPT, and NEUROTIC?","""SUCCESS"""
star_structure_093.graphml,Which Person is a social scientist who conducted research on the effectiveness of the program 'SCARED STRAIGHT!' with Harrison?,"""SHAPIRO """
star_structure_105.graphml,"Which God is discussed in relation to NARADA, ARJUNA, JANE, and DHARMA?","""KRISHNA"""
star_structure_085.graphml,"Which Brain component is responsible for processing information related to SELF-PROPELLED AGENT, BODY, PERCEPTION, and ANIMATED SHAPES?","""MIND"""
star_structure_108.graphml,"Which Name is associated with an incurable illness, a partner, memories, and a vet?","""SAMMY"""
star_structure_106.graphml,"Which Culture experiences the most intense Competitive Struggle, Neurotic Conflicts, Disappointment, and Failure?","""OUR CULTURE"""
star_structure_111.graphml,Which Person is being treated for sleep disturbances at the Stanford University Sleep Center and is on medication for ADD?,"""TEENAGER"""
star_structure_098.graphml,"Which Person has the most significant impact on ENVIRONMENT, HABITS, JAMIE, and ENERGY?","""ME"""
star_structure_107.graphml,"Which State of being calm allows for a SPECIAL SAFE HAVEN, involves taking DEEP BREATHS, and relaxes the EYELIDS and INTERNAL ORGANS?","""RELAXATION"""
star_structure_114.graphml,"which ""Advertorial"" is related to LIMBIC ADD SCORE, inattentiveness, prefrontal cortex (PFC), and type six: ring of fire add?","""CLASSIC ADD"""
star_structure_109.graphml,"Which Parenting Style is most widely recognized and recommended by experts such as Dr. Jay Gordan, Svejda et al., Dr. Sears, and Goldberg?","""ATTACHMENT PARENTING"""
star_structure_103.graphml,"Which Adjective best describes the tone of ""THE SIMPSONS,"" ""MAD MEN,"" ""PROVERBS 13:24,"" and Stannis Baratheon?","""SPANKING"""
star_structure_115.graphml,"Which Person is most suitable for an INTENSE AEROBIC EXERCISE PROGRAM, LIMBIC ADD, MARITAL THERAPY, and NUTRITIONAL SUPPLEMENTS?","""LARRY"""
star_structure_118.graphml,"which Feature mode is designed to avoid harming the system, utilize natural opioids, operate in a green setting, and approach rewards system?","""RESPONSIVE MODE"""
star_structure_101.graphml,"Which Concept is most closely related to NEUROTIC PERSON, ADD, NEUROSIS, and EDUCATION?","""SELF-ESTEEM"""
star_structure_112.graphml,"Which Name is associated with ADD, FATHER, COLD REMEDY, and rigid fixed patterns of interaction?","""LAURA"""
star_structure_113.graphml,"Which Speech is most closely related to FREE SPEECH LIBERALS, JUDGMENT, KIDS, and BABY WALKER?","""SPEECH"""
star_structure_117.graphml,"which Anxiety Management Strategies are most effective for individuals with anxiety, involving AN ENTITY, PHYSICIAN, or SOCIAL WORKER?","""DEFENSES AGAINST ANXIETY"""
star_structure_121.graphml,"Which sculptor explores themes like ARCHETYPES, QUANTUM SELF, WIND MOVEMENT, and the CREATIVE PROCESS?","""CALDER"""
star_structure_122.graphml,"Which Emotion is characterized by neurotic jealousy, disappointment, a craving for possession, and unconditional love?","""NEED FOR AFFECTION"""
star_structure_131.graphml,"Which Emotion is associated with the Reward System, specifically when approaching rewards, and how does it relate to hardwiring happiness?","""SATISFACTION"""
star_structure_128.graphml,"which NegativeMaterial is most closely related to HEAL STEPS, BRAIN, ANTIDOTE EXPERIENCES, and LOVE?","""NEGATIVE MATERIAL"""
star_structure_126.graphml,"Which Doctor is related to JOEY, ADD, ANDREW, and the BROWN FAMILY?","""PEDIATRICIAN"""
star_structure_127.graphml,"Which Insurance Provider was involved in the GRIEVANCE HEARING conducted by COMMISSIONER'S OFFICE, possibly related to KITTY WESTIN or KITTY?","""INSURANCE COMPANY"""
star_structure_125.graphml,"Which Food is most commonly associated with eating disorders, KITTY, trust, and doctors?","""FOOD"""
star_structure_132.graphml,"Which Nerve structure is directly related to the HYPOTHALAMUS, INSULA, SALIENCE NETWORK, and WIL CUNNINGHAM?","""AMYGDALA"""
star_structure_110.graphml,"Which Therapy is most effective according to the research by BARRY, T. D., KAZDIN, A. E., PARDINI, D. A., and LOCHMAN, J. E.?","""EVIDENCE-BASED PSYCHOTHERAPIES FOR CHILDREN AND ADOLESCENTS"""
star_structure_116.graphml,"Which ""Therapy"" is effective for ADD and involves the use of beta waves?","""NEUROFEEDBACK"""
star_structure_120.graphml,"Which medication is most effective for Barry, Monica, Celina, and OCD?","""PROZAC"""
star_structure_119.graphml,Which Medication is most effective for treating depression in the limbic system of a person like Larry?,"""LIMBIC ADD"""
star_structure_134.graphml,"Which Humans use sign language, baby talk, monotone voice, or the cry-it-out approach?","""INFANTS"""
star_structure_145.graphml,"Which Technology is most effective in reducing mistakes in mind recognition while also fostering imitation, empathy, and love?","""SIXTH SENSE"""
star_structure_123.graphml,"Which Love is most strongly associated with the Neurotic Person's intense Need for Affection, often fueled by Negative Material in forming Intimate Relationships?","""UNCONDITIONAL LOVE"""
star_structure_130.graphml,"Which Emotional support group is most suitable for individuals with ADHD, especially those who have watched shows like PANTLEY, MODERN FAMILY, and MAD ABOUT YOU?","""CRY-IT-OUT"""
star_structure_129.graphml,"Which Attention Deficit Hyperactivity Disorder is associated with the LIMBIC SYSTEM, ATTENTION DEFICIT DISORDER WITH OR WITHOUT HYPERACTIVITY, ADRENALINE, and PARIETAL LOBES?","""ATTENTION DEFICIT HYPERACTIVITY DISORDER"""
star_structure_142.graphml,"Which Author wrote about QUANTUM MECHANICS, MATERIALISM, CLASSICAL PHYSICS, and THE SELF-AWARE UNIVERSE?","""AUTHOR"""
star_structure_143.graphml,Which Animal was involved in the legal decision affecting U.S. Soldiers and General Crook in Indian Territory?,"""STANDING BEAR"""
star_structure_124.graphml,"Which Mental Health Condition is most commonly associated with students on the SCHOOL GYMNASTICS TEAM, as identified by DR. BETH?","""EATING DISORDER"""
star_structure_141.graphml,"Which Category does BOHANNON, RUGRATS, KEVIN LEMAN, and THE NEW YORK TIMES belong to?","""SINGLETONS"""
star_structure_140.graphml,"Which Healthcare practices are most strongly associated with higher levels of gratitude, self-centeredness, and longevity?","""HEALTH"""
star_structure_137.graphml,"Which Mental Health Disorder is often associated with Oedipus Complex, competitiveness, psychoanalysis, and a vicious circle?","""NEUROSIS"""
star_structure_148.graphml,"Which Physician is associated with MILK SHAKE, ICU, KITTY, and THE MOTHER?","""DOCTOR"""
star_structure_135.graphml,"Which Punishment is mentioned in Biblical Scripture and is associated with Men's Health, Myth #47, and Physical Abuse?","""CORPORAL PUNISHMENT"""
star_structure_138.graphml,"Which Emotion is most closely related to ANXIETY, SEXUAL INHIBITIONS, and TIMIDITY in a PERSON?","""FEAR"""
star_structure_146.graphml,"Which ""Medication"" is associated with FDA, PROZAC, KITTY, and CHEUNG?","""FLUOXETINE"""
star_structure_133.graphml,Which Method is recommended by the American Psychology Association's Task Force for addressing pediatric sleep disturbance in infants?,"""CRY-IT-OUT APPROACH"""
star_structure_144.graphml,"which Relationships are more likely to be neurotic between MAN, WOMAN, and PERSON OF SIMILAR TYPE?","""LOVE RELATIONSHIPS"""
star_structure_153.graphml,"Which Sentiment involves NEGATIVE experiences, NEURAL CIRCUITS, DETERMINATION, and the ability to HEAL?","""POSITIVE"""
star_structure_139.graphml,"Which Concept involves mindfulness practice, stress-tolerance, guided practice in self-compassion, and positive thoughts and feelings?","""TAKING IN THE GOOD"""
star_structure_136.graphml,"which Idiom is most closely related to hostility, negativity bias, neurosis, and being neurotic?","""VICIOUS CIRCLE"""
star_structure_147.graphml,"Which Marketing concept is most closely related to QUANTUM PHYSICS, EINSTEIN, CONCENTRATION, and P. F. SLOAN?","""CREATIVE INSIGHT"""
star_structure_154.graphml,"Which Cognitive Bias leads people to associate NEGATIVE ADS with a reduction in QUALITY OF LIFE, especially when considering UNPLEASANT EXPERIENCES and the limitations of the STONE AGE BRAIN?","""NEGATIVITY BIAS"""
star_structure_165.graphml,Which Character is Jamie in the office?,"""THE MOTHER"""
star_structure_155.graphml,"Which Philosophy did Leonardo da Vinci, as an author, explore in relation to unconscious processes and cognitive research?","""CONSCIOUSNESS"""
star_structure_160.graphml,Which Safety System demonstrates a responsive approach by addressing resource experiences and childhood issues?,"""AVOIDING HARMS SYSTEM"""
star_structure_149.graphml,"Which Male experiences PSEUDO-ADAPTATION, DESPISE, WEAKNESS, and SELF-RECRIMINATION?","""HE"""
star_structure_150.graphml,"Which Doctors are most relevant to insurance companies, weight management, Kitty, and anorexia?","""PEDIATRICIANS"""
star_structure_152.graphml,"Which Mental Health Condition was the subject of a 1994 study, often associated with ANXIETY, ADD, and DEPRESSION?","""PSYCHIATRIC ILLNESS"""
star_structure_172.graphml,"Which Mindfulness practice enhances social perception, active mind, movement, and self-awareness?","""MINDFULNESS"""
star_structure_151.graphml,"Which System is associated with GRATITUDE, PLEASURE, ACCOMPLISHMENT, SATISFACTION, and researched by JAAK PANKSEPP, as opposed to NEGATIVE FEELINGS?","""APPROACHING REWARDS SYSTEM"""
star_structure_159.graphml,"Which Bike Brand is associated with INFANT, SPEECH, JOSEPH THE CARPENTER, and DOCTOR WILLIAM CADOGAN?","""BABY WALKER"""
star_structure_168.graphml,"Which Medical Organization provides guidelines on STIMULANT MEDICATIONS, CHILD DEVELOPMENT, TIME-OUT, and related BOOKS?","""AMERICAN ACADEMY OF PEDIATRICS"""
star_structure_166.graphml,"Which Entity is most directly related to CHILD, SPECT STUDIES, NEUROFEEDBACK, and UNCONSCIOUS CALLING?","""(""ENTITY"""
star_structure_162.graphml,"Which Company is known for fostering a positive mental state, responsive brain, handling negative material effectively, and enhancing emotional well-being?","""HEAL STEPS"""
star_structure_156.graphml,"Which Socioeconomic Issue do LIBERAL POLITICIANS and CONSERVATIVE POLITICIANS most frequently address in their SURVEYS, particularly regarding issues of EQUALITY?","""WEALTH INEQUALITY"""
star_structure_167.graphml,"Which Charges are associated with NEUROTIC BEHAVIOR, PITY, and MEEKNESS, and how do they relate to FAVORS?","""ACCUSATIONS"""
star_structure_158.graphml,"Which Profession is directly related to DIAGNOSIS, BOOK, TREATMENT, and VIDEO?","""PROFESSIONAL"""
star_structure_163.graphml,"Which Personality Disorder is characterized by jealousy, hostility, a lack of warmth and affection, and often rooted in childhood experiences?","""NEUROTIC PERSONALITY"""
star_structure_157.graphml,Which Parent tends to feel more GUILT when their CHILD wants to ADD TEEN and eat ICE CREAM?,"""PARENT"""
star_structure_171.graphml,"Which Building is most relevant to PATIENTS, THE MOTHER, PENGUINS, and NEUROTIC?","""OFFICE"""
star_structure_173.graphml,"Which Name is directly related to KITTY, ANOREXIA, ATTENTION DEFICIT DISORDER (ADD), and LAW SCHOOL?","""SARAH"""
star_structure_170.graphml,"Which Ms. is involved in FAMILY-BASED TREATMENT, THERAPY, NARRATOR, and LUNCH GROUP?","""MS. SUSAN"""
star_structure_169.graphml,"Which Name is associated with SAN FRANCISCO, HARVARD MEDICAL SCHOOL, SPECT IMAGING, and BEHAVIORAL CONTROL?","""ANDREW"""
star_structure_164.graphml,"Which Person is characterized by NEUROTIC AMBITION, has a complex relationship with THE BROTHER, displays varying levels of SELF-CONFIDENCE, and is influenced by THE MOTHER?","""THE CHILD"""
star_structure_174.graphml,"Which Cultural Category includes NEUROSIS, INHIBITION, RATIONAL THINKING, and CHARACTER NEUROSES?","""CULTURAL FACTORS"""
star_structure_175.graphml,"Which Book includes FLAIS, S. V., PARTS III AND IV, WHAT TO EXPECT IN THE FIRST YEAR, and PROFESSIONAL?","""BOOK"""
star_structure_176.graphml,"Which ""Game state"" is most relevant to a parent dealing with a strong-willed child, according to the American Academy of Pediatrics?","""TIME-OUT"""
star_structure_177.graphml,Which Emotion is most strongly associated with NEUROTIC tendencies and can significantly impact both HEALTH and the risk of BANKRUPTCY?,"""GRATITUDE"""
star_structure_183.graphml,"Which Emotion is often associated with a child's mood, positive emotion, good fortune, and friendship?","""GLADNESS"""
star_structure_161.graphml,"Which Action is most closely related to concepts like BELONGING, SELF-COMPASSION, BEING APPRECIATED, FRIENDSHIP, KINDNESS, ASSERTIVENESS, and is often associated with the Responsive Mode, as discussed by E. Tory Higgins and Paul Gilbert?","""ATTACHING TO OTHERS SYSTEM"""
star_structure_181.graphml,"Which Psychology concept involves possible responses, manifestation, self-realization, and conditioning?","""EGO"""
star_structure_186.graphml,Which Medical Test can effectively measure both blood flow and cortical surface areas?,"""BRAIN SPECT"""
star_structure_188.graphml,"Which Personality trait is most closely related to GRATITUDE AND GLADNESS, HEALTHY RELATIONSHIPS, KINDNESS, and STRENGTH?","""COMPASSIONATE ASSERTIVENESS"""
star_structure_189.graphml,"Which Psychological Disorders are related to superficial observation, self-assertion, sexuality, and aggression?","""NEUROTICS"""
star_structure_180.graphml,"Which Medical Imaging Technique is used to diagnose head trauma involving SALLY and CELINA, where radioactive isotope is employed?","""SPECT"""
star_structure_185.graphml,Which Slang term from the TV show Seinfeld is used to describe adults who are acting like newborns?,"""BABY TALK"""
