file,query,answer
bridge_subgraph_01023.graphml,哪种检查更适合用于同时诊断声带良性病变、复发性多软骨炎以及结节性甲状腺肿和甲状腺疾病？,喉镜检查
bridge_subgraph_01015.graphml,哪种检查能同时有效诊断上皮性卵巢癌和心力衰竭，并且适用于卵巢上皮性肿瘤和胸腔积液的评估？,血清癌抗原125
bridge_subgraph_01018.graphml,哪种检查能同时诊断子宫下段切口早孕、EH、幽门螺杆菌感染和十二指肠溃疡？,超声诊断
bridge_subgraph_01035.graphml,哪种检查能同时有效筛查MM、G4相关性动脉疾病以及肺癌和乳腺癌？,正电子发射断层扫描
bridge_subgraph_01032.graphml,哪种医学内容同时涉及Lewis、双氯芬酸钠以及高血压和牵牛花综合征？,视网膜电图
bridge_subgraph_01017.graphml,哪种检查在肿瘤医院2007年1月至2020年12月收治的191例Ⅰa~Ⅲb期宫颈癌、鼻咽癌以及同时出现的早期乳腺癌和胃癌中最为有效？,Log rank检验
bridge_subgraph_01024.graphml,哪种检查能够同时诊断排卵期盆腔积液、膈肌麻痹，并且还能发现白内障和妊娠高血压综合征？,超声诊断
bridge_subgraph_01020.graphml,哪种检查最适用于同时鉴别周围型小肺癌、肺部病变以及类风湿性关节炎和肺癌的影像学特征？,HRCT检查
bridge_subgraph_01027.graphml,哪种检查能同时准确诊断下肢DVT和氨基末端利钠肽前体水平，并有助于识别深静脉血栓和急性肺栓塞？,肺动脉CT血管造影
bridge_subgraph_01025.graphml,哪种检查能够同时有效诊断髋臼盂唇损伤、颈动脉硬化及粥样硬化，以及肛周脓肿？,超声诊断
bridge_subgraph_01019.graphml,哪种检查能同时用于ALK阳性肺癌和FL，以及滑膜肉瘤和膀胱癌的诊断？,FISH检测
bridge_subgraph_01028.graphml,哪种疾病在进行颈动脉彩色超声检查时，常与颈动脉粥样硬化和2型糖尿病同时被诊断出来？,糖尿病
bridge_subgraph_01022.graphml,哪种医学内容更常与高龄呼吸机相关肺炎和COPD同时出现，是肿瘤还是类风湿性关节炎？,支气管肺泡灌洗
bridge_subgraph_01030.graphml,哪种检查能有效区分ICU血流感染和感染，同时适用于病毒性肝炎和急性胰腺炎的诊断？,血清PCT水平
bridge_subgraph_01033.graphml,哪种检查能准确区分卵巢畸胎瘤和卵巢硬化性间质瘤，同时也能识别滑膜肉瘤和淋巴瘤？,超声诊断
bridge_subgraph_01029.graphml,哪种检查能有效诊断老年缺血性脑梗塞和颈内动脉系统TIA，同时也能发现肾癌和肝癌？,CTPI
bridge_subgraph_01037.graphml,哪种疾病既会导致神经功能缺损和冠心病，又常与代谢综合征和脂肪肝同时出现？,糖尿病
bridge_subgraph_01031.graphml,哪种检查最适合用于同时评估老年卧床不起、老年糖尿病以及伴随的冠心病和脑梗死情况？,心率变异性(HRV)
bridge_subgraph_01038.graphml,哪种检查能同时发现发育性髋关节异常、病理性双胎妊娠以及脑动脉瘤和主动脉缩窄？,超声诊断
bridge_subgraph_01039.graphml,哪种检查能同时发现浅表淋巴结转移癌、肝实质不均，以及瘢痕和肝硬化的影像学表现？,超声诊断
bridge_subgraph_01042.graphml,哪种检查能同时准确识别肝脾重叠、盲肠后位以及恶性肿瘤和乳腺癌？,超声诊断
bridge_subgraph_01034.graphml,哪种检查能同时用于诊断GTB（）、原发性乳腺淋巴瘤（），并适用于慢性乙型肝炎（）和皮肤科（）的相关检查？,组织病理活检
bridge_subgraph_01036.graphml,哪种检查既能有效诊断女性盆腔囊性肿块和胎儿神经系统畸形，又能同时适用于男性不育症和VC的评估？,超声诊断
bridge_subgraph_01040.graphml,哪种检查既能用于静脉血采集以诊断慢性胃炎，又能同时检测AIDS和流行性腮腺炎？,流行病学调查
bridge_subgraph_01053.graphml,哪种检查能有效区分消化系统恶性肿瘤、恶性胸水以及肺癌？,CEA-mRNA
bridge_subgraph_01051.graphml,哪种疾病在超声诊断中常伴随C-肽和C-P异常，且可能与脑外伤同时出现？,糖尿病
bridge_subgraph_01052.graphml,哪种检查可以同时用于喉癌和PI，以及肿瘤和脑胶质瘤的检测？,MR灌注加权成像
bridge_subgraph_01048.graphml,哪种检查能同时诊断肺静脉回流异常、Child-Pugh分级以及伴随的肝癌和脂肪肝？,超声诊断
bridge_subgraph_01047.graphml,哪种检查最适合用于诊断间断性咯血和12次咯血，并同时排查肺出血和肺癌？,支气管动脉造影
bridge_subgraph_01041.graphml,哪种检查能够同时准确诊断浅表神经鞘瘤和BAV，并且有效评估脑卒中和TCS的风险？,超声诊断
bridge_subgraph_01050.graphml,哪种医学内容在探讨mTOR与胆道肿瘤的关系时，也常涉及肝癌和肾癌的研究？,蛋白质印迹技术
bridge_subgraph_01049.graphml,哪种检查能够同时有效诊断Caroli’s病、黄韧带骨化型胸椎管狭窄症、腰椎间盘突出症和子宫内膜癌？,CT联合MRI检查
bridge_subgraph_01055.graphml,哪种检查能同时准确检测未破型软组织异物、高血压和脑胶质瘤？,超声诊断
bridge_subgraph_01045.graphml,哪种检查能同时用于血吸虫病、FMMU、类风湿性关节炎和原发性肝癌的诊断？,红细胞免疫功能
bridge_subgraph_01044.graphml,哪种疾病更容易与心绞痛和心律失常同时出现，是慢性肺源性心脏病还是急性下壁心肌梗死？,冠心病
bridge_subgraph_01054.graphml,哪种检查能同时用于诊断消化道疾病和胃癌，并且在腹痛情况下使用芬太尼复合丙泊酚进行麻醉？,无痛胃镜检查
bridge_subgraph_01046.graphml,哪种医学内容与肠系膜淋巴结肿大和甲状旁腺腺瘤直接相关，且常与子宫内膜癌及子宫内膜病变同时出现？,超声诊断
bridge_subgraph_01059.graphml,哪种检查最适合同时诊断上消化道穿孔、玻璃体出血以及新生儿缺氧缺血性脑病（HIE）？,超声诊断
bridge_subgraph_01057.graphml,哪种检查能同时发现腹膜腔积气和腋下淋巴结异常，并有助于诊断肝癌和血栓？,超声诊断
bridge_subgraph_01060.graphml,哪种医学内容更容易与小儿腹痛和胎儿先天性心脏畸形同时出现，而不是与2型糖尿病或食管癌相关？,超声诊断
bridge_subgraph_01043.graphml,哪种检查可以同时用于诊断急性胰腺炎、胎儿脉络丛囊肿，并且也能发现精索静脉曲张和高血压？,超声诊断
bridge_subgraph_01062.graphml,哪种检查能同时评估颈动脉内中膜厚度和血清尿酸水平，并适用于2型糖尿病和高血压患者？,高分辨率彩超
bridge_subgraph_01056.graphml,哪种检查最适合同时诊断滋养层疾病、闭合性腹部实质性脏器损伤以及妇科和妇产科急腹症？,超声诊断
bridge_subgraph_01061.graphml,哪种检查能同时用于急性重度酒精中毒、包皮龟头炎以及糖尿病和高血压的实验室诊断？,血糖检测
bridge_subgraph_01067.graphml,哪种检查能同时用于诊断D-D相关肾综合征出血热和冠心病及缺血性脑卒中的病因？,D-二聚体(D-D)
bridge_subgraph_01074.graphml,哪种检查能同时发现食管侵犯、前列腺疾病以及日本血吸虫病和大肠癌？,超声诊断
bridge_subgraph_01058.graphml,哪种检查能够同时准确诊断急性PQ中毒导致的局灶性脑白质损伤，并排除肿瘤和胃癌的可能性？,MR T1WI
bridge_subgraph_01065.graphml,哪种检查能有效诊断儿童腺样体肥大、甲状腺腺瘤，并同时适用于原发性胆囊癌和胃癌的影像学评估？,超声诊断
bridge_subgraph_01066.graphml,哪种检查最适合在超声乳化术前后评估早期青光眼，同时考虑到患者可能伴有白内障和糖尿病的情况？,散瞳检查
bridge_subgraph_01073.graphml,哪种检查能同时有效诊断中重度慢性前列腺炎、脑脓肿，以及感染性心内膜炎和肉芽肿性乳腺炎？,细菌学检查
bridge_subgraph_01069.graphml,哪种检查可以同时用于诊断冠脉狭窄和眼眶原发淋巴瘤，并且也能检测前列腺增生和肝门部胆管癌？,延迟扫描
bridge_subgraph_01064.graphml,哪种检查既能有效筛查NIPT和DEC，又能同时检测开放性神经管缺陷和癌前病变？,血清学筛查
bridge_subgraph_01063.graphml,哪种检查能同时用于急腹诊和脑梗死的诊断，并且与HP和食管癌的检测相关？,超声诊断
bridge_subgraph_01072.graphml,哪种检查能同时有效诊断浅表淋巴结病变、肺心病，以及2型糖尿病和妊娠高血压综合征？,超声诊断
bridge_subgraph_01070.graphml,哪种检查能够同时诊断胎儿泪囊囊肿、颈动脉痛变以及糖尿病（包括2型糖尿病）？,超声诊断
bridge_subgraph_01071.graphml,哪种检查最适合用于诊断胆道良性狭窄和胰管扩张，同时能兼顾PTC和Mirizzi综合征的评估？,胰胆管造影
bridge_subgraph_01068.graphml,哪种检查能有效诊断妊娠期急性脂肪肝、新生儿梗阻，并同时适用于叶状肿瘤和桥本甲状腺炎？,超声诊断
bridge_subgraph_01075.graphml,哪种检查能有效同时诊断胆总管下段结石、甲状腺多发结节、肾细胞癌和肺癌？,超声诊断
bridge_subgraph_01078.graphml,哪种检查能同时准确诊断肺囊腺瘤、半月板撕裂以及胃癌和乳腺癌？,超声诊断
bridge_subgraph_01079.graphml,哪种检查能同时有效诊断甲状腺结节伴钙化、胎儿腹裂畸形，以及肝癌和乳腺癌？,超声诊断
bridge_subgraph_01076.graphml,哪种检查最适合用于早期肾损伤的发现，同时也能有效评估高血压和SBP的影响？,尿β2微球蛋白
bridge_subgraph_01077.graphml,哪种检查能有效诊断下尿路梗阻和急性肠系膜静脉血栓，并同时监测脑卒中和脑梗死的情况？,超声诊断
bridge_subgraph_01084.graphml,哪种检查能同时准确诊断乳腺良恶性肿瘤、狭窄和脂肪肝？,Kappa分析
bridge_subgraph_01082.graphml,哪种检查能够同时诊断肝破裂、DCIS、亚急性甲状腺炎和心肌梗塞？,超声诊断
bridge_subgraph_01083.graphml,哪种医学内容更详细地描述了肿瘤骨转移和脊柱单发病灶，尤其是与乳腺癌和恶性病变同时出现的情况？,SPECT/CT融合显像
bridge_subgraph_01081.graphml,哪种检查能同时用于细菌性肺炎、GA、急性白血病和急性心肌梗死的诊断？,白细胞(WBC)计数
bridge_subgraph_01085.graphml,哪种社会学理论能够有效解释新生儿窒息与糖尿病的鉴别诊断，以及肾脏疾病和2型糖尿病作为并发症的关联性？,高血压
bridge_subgraph_01090.graphml,哪种疾病在进行超声诊断和胱抑素C联合检测时，常与肾功能损伤和糖尿病肾病同时出现？,2型糖尿病
bridge_subgraph_01087.graphml,哪种检查能同时诊断继发性甲状旁腺功能亢进、IUD、食管癌和感染性心内膜炎？,超声诊断
bridge_subgraph_01088.graphml,"哪种检查能够有效评估吲哚胺2,3双加氧酶在移植免疫中的作用，并同时适用于乳腺癌和胃癌的检测？",IDO
bridge_subgraph_01080.graphml,哪种检查能有效诊断甲状腺隐匿癌和腹部实质脏器损伤，同时还能发现输尿管结石和原发性输尿管癌？,超声诊断
bridge_subgraph_01086.graphml,哪种检查能同时准确诊断小儿先心病、肺高压以及与之相关的肺动脉高压和冠心病？,右心导管检查
bridge_subgraph_01089.graphml,哪种检查最适合同时评估乙状结肠狭窄、老年钙化性主动脉瓣膜病、精神分裂症和阿尔茨海默病（AD）的影像学表现？,超声诊断
bridge_subgraph_01096.graphml,哪种疾病在出现肺结节和肿瘤的同时，还可能伴随结直肠癌和恶性肿瘤的风险？,肺癌
bridge_subgraph_01097.graphml,哪种检查能够同时发现精神科脂肪肝、肾功能不全以及畸胎瘤和脑梗死？,超声诊断
bridge_subgraph_01094.graphml,哪种检查能同时诊断双侧输卵管积水、宫内节育器异位、ASD和肾积水？,超声诊断
bridge_subgraph_01099.graphml,哪种检查能同时用于诊断金黄色葡萄球菌感染和急性呼吸道感染，并有助于排查肺癌和恶性肿瘤？,痰液
bridge_subgraph_01093.graphml,哪种检查能够同时诊断神经系统综合征、大细胞性贫血以及甲状腺结节和肿瘤？,血涂片
bridge_subgraph_01095.graphml,哪种检查能够同时有效诊断良性胃间质瘤、右冠状动脉瘘、颅内出血和RDS？,超声诊断
bridge_subgraph_01092.graphml,哪种检查能够同时准确诊断原发性三叉神经痛、四肢软组织神经源性肿瘤，以及子宫瘢痕妊娠和2型糖尿病？,3.0 T MRI
bridge_subgraph_01103.graphml,哪种检查最适合同时诊断下消化道疾病、POFS以及伴随的糖尿病和腺瘤？,无痛结肠镜检查
bridge_subgraph_01091.graphml,哪种检查能同时准确诊断胎儿脐静脉异常和隐匿性骨折，并涉及BI-RADS和DSA的应用？,超声诊断
bridge_subgraph_01098.graphml,哪种检查可以同时用于诊断Ⅲ级胎盘、甲状腺滤泡癌，以及伴随的T2DM和EH？,超声诊断
bridge_subgraph_01105.graphml,哪种检查在鉴别诊断n3D-TVS时，能有效区分宫腔内膜息肉、子宫内膜癌和宫腔粘连？,3D-TVS
bridge_subgraph_01101.graphml,哪种检查能更准确地诊断VBDA和sICH，同时还能评估DSA和脑梗死的情况？,改良Rankin量表
bridge_subgraph_01109.graphml,哪种检查能同时用于诊断结肠腺癌、UC、结肠癌和艾滋病？,结肠镜活检
bridge_subgraph_01107.graphml,哪种医学内容在涉及输尿管梗阻和胎儿主动脉弓异常的同时，也可能与甲状腺癌和胰头癌相关？,超声诊断
bridge_subgraph_01100.graphml,哪种检查能同时有效评估老年重症肺炎、CVST的高危因素以及急性肺栓塞和冠心病的实验室指标？,血清D-二聚体水平
bridge_subgraph_01104.graphml,哪种检查能同时有效诊断ALI/ARDS、肺部感染、房间隔缺损和胸腔积液？,胸部超声
bridge_subgraph_01106.graphml,哪种检查能同时有效诊断局灶性脂肪肝、甲状腺微小癌、卵巢畸胎瘤和脑梗死？,超声诊断
bridge_subgraph_01102.graphml,哪种检查能同时诊断捂热综合征和COPD，并发现皮下气肿及急性呼吸窘迫综合征？,pH
bridge_subgraph_01108.graphml,哪种检查能同时评估内皮依赖性舒张功能EDD、高胰岛素血症以及冠心病和川崎病的影像学表现？,高分辨力超声
bridge_subgraph_01115.graphml,哪种检查能有效区分原发肿瘤、输卵管癌以及同时出现的肺癌和恶性肿瘤？,肿瘤标记物检测
bridge_subgraph_01117.graphml,哪种检查能同时评估ASA和cortisol水平，并适用于腹股沟疝和代谢综合征的患者？,血浆皮质醇
bridge_subgraph_01114.graphml,哪种检查能同时准确诊断胃肠道神经内分泌癌（SA）、消化性溃疡和胃肠道间质瘤？,消化内镜
bridge_subgraph_01119.graphml,哪种检查能同时有效诊断甲状腺微小乳头状癌、淋巴瘤性乳头状囊腺瘤、2型糖尿病和颈动脉粥样硬化？,超声诊断
bridge_subgraph_01110.graphml,哪种检查能同时有效诊断脂肪液化坏死和乳腺囊实性包块，并有助于识别前列腺癌及前列腺疾病？,超声诊断
bridge_subgraph_01113.graphml,哪种检查可以同时评估智能发育不全、癫以及脑卒中和HIE的情况？,动态脑电图
bridge_subgraph_01123.graphml,哪种检查能够同时诊断放射性肺炎、MM、急性胰腺炎和慢性乙型肝炎？,IL-10水平
bridge_subgraph_01120.graphml,哪种疾病在超敏-C反应蛋白和超声诊断中表现明显，且常伴随高尿酸血症和肿瘤的发生？,冠心病
bridge_subgraph_01116.graphml,哪种检查能同时有效诊断先天性永存动脉干、外科急腹症，以及胃癌和慢性乙型肝炎？,超声诊断
bridge_subgraph_01122.graphml,哪种检查可以同时用于诊断肝脏恶性肿瘤、肌无力综合征，以及恶性淋巴瘤和前列腺癌？,全身PET-CT检查
bridge_subgraph_01121.graphml,哪种疾病会导致股动脉粥样硬化和冠状动脉内斑块，并通过64层螺旋CT冠状动脉造影（CTCA）进行诊断？,冠心病
bridge_subgraph_01118.graphml,哪种检查可以同时用于诊断乳腺导管疾病、单纯性淋巴水囊瘤，以及与之相关的输卵管问题和不孕症？,超声诊断
bridge_subgraph_01126.graphml,哪种检查最适合用于鉴别幼少女盆腔肿块，并同时排查先天性巨结肠和淋巴瘤？,超声诊断
bridge_subgraph_01124.graphml,哪种检查能有效诊断肋骨骨折、心脏黏液瘤，并同时排查恶性肿瘤和EH？,超声诊断
bridge_subgraph_01111.graphml,哪种检查既能有效诊断13C-UBT和胆囊结石胆囊炎，又能同时排查腹痛和胃癌？,13C呼气试验
bridge_subgraph_01125.graphml,哪种检查能同时评估骨质疏松、LA以及BI-RADS和冠心病的风险？,Fisher检验
bridge_subgraph_01130.graphml,哪种检查能同时用于颈部淋巴结肿大和闭合性腹部实质性脏器损伤，并有助于发现肿瘤和胃癌？,超声诊断
bridge_subgraph_01112.graphml,哪种检查能同时有效诊断颈动脉狭窄闭塞、成年人烟雾病、下肢深静脉血栓和子宫肌瘤？,数字减影血管造影检查
bridge_subgraph_01129.graphml,哪种检查在下肢骨折术后DVT和肺癌并发DVT的辅助诊断中最有效？,Autar量表
bridge_subgraph_01131.graphml,哪种检查能同时用于CRF01-AE型HIV感染、乳腺癌和移植肾的监测？,CCR5
bridge_subgraph_01128.graphml,哪种检查能同时用于诊断肩部损伤性疾病、胃炎，以及鉴别肺癌和淋巴瘤？,超声诊断
bridge_subgraph_01127.graphml,哪种检查可以同时用于诊断颌面骨折、泌尿系统病变，以及肝脏疾病和输尿管癌？,64排螺旋CT容积扫描
bridge_subgraph_01136.graphml,哪种检查更适合同时评估慢性乙型肝炎和脂肪肝，是OA还是DAI？,常规MR扫描
bridge_subgraph_01132.graphml,哪种检查可以同时诊断急性血吸虫病、肾脏损伤以及胆总管结石和肝内外胆管结石？,超声诊断
bridge_subgraph_01138.graphml,哪种检查能有效诊断软组织肿块、后尿道结石以及同时出现的代谢综合征和子宫内膜增生？,超声诊断
bridge_subgraph_01133.graphml,哪种检查能同时有效鉴别甲状腺良恶性肿瘤、流产不全，以及肺癌和乳腺恶性肿瘤？,超声诊断
bridge_subgraph_01148.graphml,哪种检查可以有效鉴别隆突性皮肤纤维肉瘤、小儿颈部异位胸腺以及同时出现的淋巴瘤和急性白血病？,超声诊断
bridge_subgraph_01134.graphml,哪种医学内容在涉及CT血管造影和2级以上血管分叉时，常与CAF和心绞痛同时出现？,冠状动脉CTA
bridge_subgraph_01135.graphml,哪种检查在评估肿瘤和腹主动脉瘤时，能够更有效地利用TDL和aFGF的组织学信息？,组织切片
bridge_subgraph_01137.graphml,哪种检查能同时有效诊断急性颅脑外伤、AVB、肺静脉异位引流和急性心肌梗死？,ECG检查
bridge_subgraph_01144.graphml,哪种检查能有效鉴别肿瘤引起的恶性胸腹水与神经母细胞瘤伴随的恶性腹水？,DNA异倍体
bridge_subgraph_01143.graphml,哪种检查能有效诊断小儿先天性主动脉瓣上狭窄及主动脉弓畸形，并同时评估2型糖尿病和心血管疾病的风险？,超声诊断
bridge_subgraph_01140.graphml,哪种检查能同时用于筛查先天性胎儿神经管畸形、卵巢无性细胞瘤，以及前列腺癌和胃癌？,超声诊断
bridge_subgraph_01150.graphml,哪种检查能同时用于诊断癫痫、肾虚三证、子宫肌瘤和CHD？,睾酮(T)
bridge_subgraph_01153.graphml,哪种检查能同时发现左冠状动脉异常、肾脏肿瘤，并排查宫内节育器异位和不孕症？,超声诊断
bridge_subgraph_01151.graphml,哪种检查能同时准确诊断部分性葡萄胎、胆结石、类风湿性关节炎和胸腔积液？,超声诊断
bridge_subgraph_01156.graphml,哪种社会学理论能够解释糖尿病和糖代谢状态与AD和颈动脉硬化之间的关联？,高血压
bridge_subgraph_01149.graphml,哪种检查能有效早期发现食道癌和幽门梗阻，同时也能监测小肠平滑肌肉瘤和贲门癌？,X线钡餐造影
bridge_subgraph_01147.graphml,哪种检查能够有效诊断尿毒症、胃肠急危重症，以及同时出现的消化道穿孔和胃溃疡？,胃肠超声
bridge_subgraph_01145.graphml,哪种医学内容与Ras相关结构域家族基因1A和Ras相关区域家族1A直接相关，且常与胃癌和甲状腺乳头状癌同时出现？,RASSF1A
bridge_subgraph_01142.graphml,哪种检查能同时准确诊断胎儿外科相关畸形和先天性主肺动脉间隔缺损，并且适用于糖尿病和类风湿性关节炎患者？,超声诊断
bridge_subgraph_01154.graphml,哪种检查能同时有效筛查HBVm（）、CHB（）、原发性肝癌（）和肺癌（）？,HBV血清学标志物
bridge_subgraph_01159.graphml,哪种检查能同时用于诊断中耳炎、畸形胎儿中产、深静脉血栓以及盆腔恶性肿瘤？,超声诊断
bridge_subgraph_01158.graphml,哪种检查能够同时有效诊断急性脑梗死、寰椎骨折、腮腺肿瘤和腰椎间盘突出症？,MRI影像检查
bridge_subgraph_01146.graphml,哪种疾病在超声诊断中常表现为心血管疾病的高危因素，且易与胸腔积液和脑梗死同时出现？,肺癌
bridge_subgraph_01152.graphml,哪种检查能同时用于诊断慢性胰腺炎、卵巢原发疾病、难免流产和子宫内膜癌？,CA125水平
bridge_subgraph_01157.graphml,哪种检查能有效诊断膝关节韧带损伤、腹壁切口内膜异位症，以及同时出现的乳腺癌和肝血管瘤？,超声诊断
bridge_subgraph_01168.graphml,哪种检查能同时诊断肝细胞坏死和ACS，并适用于慢性乙型肝炎和脑梗死的评估？,夹心酶联免疫吸附法
bridge_subgraph_01139.graphml,哪种检查能同时有效诊断小肠肿瘤、胃扭转以及急腹症和小肠梗阻？,胃肠造影
bridge_subgraph_01164.graphml,哪种检查能有效区分弥漫大B细胞淋巴瘤（）、PSH（）、嗜铬细胞瘤（）和胃癌（）？,18 F-FDG PET/CT
bridge_subgraph_01163.graphml,哪种检查在垂体生长激素腺瘤、染氟、急性心肌梗死和结核性胸膜炎的鉴别诊断中最为关键？,体外细胞培养
bridge_subgraph_01160.graphml,哪种检查既能评估再生障碍性贫血与端粒结合蛋白的关联，又能同时考虑心血管疾病和肿瘤的风险？,端粒长度
bridge_subgraph_01162.graphml,哪种检查能有效诊断吻合口狭窄、精神分裂症，并兼顾前列腺癌和胃癌的筛查？,超声诊断
bridge_subgraph_01155.graphml,哪种疾病常与高血压同时出现，且与DM和高血压病密切相关？,冠心病
bridge_subgraph_01165.graphml,哪种检查最适合评估AMI心功能Ⅱ、Ⅲ级和RNV的患者，尤其是在急性心肌梗死和老年冠心病并发的情况下？,核素心室造影
bridge_subgraph_01141.graphml,哪种检查能同时用于冠心病的CUS和脑梗死的CD诊断？,免疫印迹分析
bridge_subgraph_01166.graphml,哪种医学内容更常与痉挛型脑瘫和MoCA相关联，同时也常见于脑卒中和HIE的情况？,血清神经生长因子
bridge_subgraph_01161.graphml,哪种检查最适合在HIFU治疗和乳腺癌诊断过程中评估直肠阴道瘘，同时又能提供磁共振动态增强的效果？,MRI
bridge_subgraph_01172.graphml,哪种检查能有效识别不典型增生腺瘤和SPF，同时也能检测出胃癌和肝癌？,DNA指数
bridge_subgraph_01173.graphml,哪种检查最能准确诊断肠结核和结核性胸膜炎，以及伴随的胸腔积液？,ADA检测
bridge_subgraph_01169.graphml,哪种检查能同时有效诊断浅表淋巴结转移癌、非梗阻型输尿管结石、腹主动脉瘤及肾脏疾病？,超声诊断
bridge_subgraph_01171.graphml,哪种检查能有效区分低频下降型与急性心肌梗死组，并适用于同时出现的冠心病和脑梗死情况？,血清Hs-CRP
bridge_subgraph_01179.graphml,哪种检查能同时有效诊断颈动脉硬化斑块、复杂性双胎妊娠，以及AIDS和肝癌？,超声诊断
bridge_subgraph_01177.graphml,哪种检查能同时有效诊断症状性颅内出血、腮腺肿瘤和前列腺癌？,弥散成像
bridge_subgraph_01170.graphml,哪种疾病在脉冲组织多普勒成像和超声诊断中常与心肌梗死及DTI同时出现？,冠心病
bridge_subgraph_01167.graphml,哪种检查可以有效区分副肿瘤性周围神经病和Bell氏麻痹，同时还能识别肿瘤和腮腺良性肿瘤？,神经电图
bridge_subgraph_01174.graphml,哪种检查能同时有效诊断小儿肠重复畸形（Ⅰ型病变）以及乳腺癌和肾错构瘤？,超声诊断
bridge_subgraph_01176.graphml,哪种检查能同时用于脑膜瘤和肾母细胞瘤的诊断，并且也可用于冠心病的评估？,银染
bridge_subgraph_01178.graphml,哪种检查能同时用于诊断α-地中海贫血、胃肠间质瘤以及肺癌和肿瘤？,基因突变检测
bridge_subgraph_01183.graphml,哪种检查能同时用于评估药物流产、代谢综合征以及2型糖尿病（T2DM）的情况？,超声诊断
bridge_subgraph_01186.graphml,哪种医学内容同时涉及白藜芦醇和c-Jun氨基端激酶，并且与瘢痕和肿瘤相关？,AKT
bridge_subgraph_01180.graphml,哪种检查可以同时用于筛查结肠腺癌和HH，并且也能检测急性心肌梗死和乳腺癌？,DNA电泳
bridge_subgraph_01182.graphml,哪种检查能同时有效检测肝癌细胞体内成瘤、食管鳞癌、结肠癌和肺癌？,裸鼠成瘤实验
bridge_subgraph_01184.graphml,哪种检查能同时有效诊断胆胰肠结合部和周围后腹膜病变、子宫肌腺病，以及乳腺疾病和膀胱癌？,超声诊断
bridge_subgraph_01188.graphml,哪种医学内容更容易与甲状腺良恶性结节和青年肥胖型高血压同时出现，比如深静脉血栓（DVT）？,超声诊断
bridge_subgraph_01187.graphml,哪种检查能同时明确不典型增生、VEGF表达以及子宫肌瘤和绝经后阴道出血的情况？,宫颈活检
bridge_subgraph_01185.graphml,哪种检查能有效诊断晚孕期胎儿动脉导管狭窄、18-三体综合征以及早期和乳腺癌？,超声诊断
bridge_subgraph_01181.graphml,哪种检查能同时有效诊断新生儿颅脑疾病、胎儿肠道闭锁，并且适用于早产和脑卒中情况？,超声诊断
bridge_subgraph_01189.graphml,哪种检查能同时确认神经鞘瘸和胆囊内无结石，并排除艾滋病和梗阻性黄疸的可能？,超声诊断
