file,query,answer
star_structure_050.graphml,"Which ""Chemical Element"" is involved in the SELECTION TESTS conducted by MARTIN in London Residency, related to DATA GOVERNANCE?","""MET"""
star_structure_047.graphml,"Which Technology company is associated with WORKFORCE ANALYTICS, TRIL CENTRE, GALILEO, and ALEXIS FINK?","""INTEL"""
star_structure_041.graphml,"Which Technology is related to FITNESS SENSOR DOMAIN, BUTTON CELL BATTERY, IMS RESEARCH, and POWER CONSUMPTION?","""BLUETOOTH SMART"""
star_structure_046.graphml,"Which Electronics are commonly used in STANDARD ALKALINE, POWER MANAGEMENT, SENSOR NODES, and LI-ION/NIMH/LI-POLYMER applications?","""BATTERIES"""
star_structure_039.graphml,"Which Home Security System utilizes MAGNETIC OR VIBRATION SENSORS, the INTERNET OF THINGS (IOT), VIDEO SURVEILLANCE, and PIR MOTION SENSORS?","""HOME SAFETY MONITORING"""
star_structure_051.graphml,"Which Name is associated with ADDICTION, COMMODORE 128, RELAPSE, and SUICIDE?","""BIRGER"""
star_structure_044.graphml,"which Event was significant for PHILIPS ELECTRONICS, the introduction of the FORCE FEEDBACK JOYSTICK, and the advancement of HIGH FIDELITY, associated with SHAUN BAGAIS?","""VIRTUAL HANDSHAKE"""
star_structure_055.graphml,"Which Data rate is most suitable for VIRTUAL REALITY (VR) RUSH HOUR, TOM WHEELER's activities, FILE TRANSFERS, and AVATARS?","""BANDWIDTH"""
star_structure_056.graphml,"Which File Transfers are most influenced by BANDWIDTH, METAVERSE, INTERNET, and INFORMATION?","""FILE TRANSFERS"""
star_structure_053.graphml,"Which Automotive aspect do you find most impactful in enhancing workforce analytics, versioned services, architectural entropy, and engagement?","""AUTONOMY"""
star_structure_064.graphml,"Which Network Layers include BRIDGES, BASE STATION, COORDINATOR NODE, and AGGREGATORS?","""OSI LAYERS 4-7"""
star_structure_057.graphml,"Which Technology is involved in SENSOR NETWORK MANAGER, PRIVACY AND DATA OWNERSHIP, LIBELIUM, and POWER SOURCES?","""SENSOR NETWORK"""
star_structure_034.graphml,"Which Company is associated with DATA SOURCES, THOMAS RASMUSSEN, EXECUTIVE COMPENSATION, and SUCCESSION PLANNING?","""SHELL"""
star_structure_048.graphml,"Which Technology, introduced in 2015 and known for its use with devices like the Microsoft Kinect and the creation of AVATAR, is an example of an Infrared Camera?","""FACE TRACKING AND RENDERING"""
star_structure_038.graphml,"Which Human Resources strategies at WOLTERS KLUWER can address issues like ROTATIONAL ASSIGNMENTS, UNFAIRNESS AND DISCRIMINATION, and leverage WORKFORCE ANALYTICS?","""HR FUNCTION"""
star_structure_063.graphml,"Which Software Project involves KEITH ADAMS, DREW PAROSKI, HIPHOP COMPILER, and JASON EVANS?","""HIPHOP VIRTUAL MACHINE PROJECT (""HHVM"")"""
star_structure_059.graphml,"Which Company is associated with the TEAP-LARB PROCESS, Clanton, Mickman, and the DevOps Movement?","""TARGET, INC."""
star_structure_066.graphml,"Which Concept is most closely related to CUSTOMER SATISFACTION, the ANALYTICS TEAM, CAPABILITY, and CUSTOMER ADVOCACY?","""EMPLOYEE ENGAGEMENT"""
star_structure_072.graphml,Which Software is favored by HR professionals like Tom Davenport and Luk Smeyers for its analytical mindset?,"""ANALYTICS TRANSLATOR"""
star_structure_062.graphml,"Which Event involves CHAT, MOBILE DEVELOPMENT FRAMEWORK, TIMELINE, and VIDEO?","""HACKATHON"""
star_structure_052.graphml,"Which Name should I choose for my NEW BABY DAUGHTER, considering my NEW PARTNER is MARKUS and we have concerns about AMPHETAMINES?","""ANNA"""
star_structure_076.graphml,"Which Build process involves Continuous Integration, GWS, Value Stream, and Continuous Deployment?","""CONTINUOUS BUILD"""
star_structure_054.graphml,"Which Person is most associated with NET NEUTRALITY, BANDWIDTH, the FEDERAL COMMUNICATIONS COMMISSION (FCC), and the METAVERSE?","""TOM WHEELER"""
star_structure_060.graphml,"Which Event is most closely related to JOURNAL OF NEUROSCIENCE, MOBILE WATER-QUALITY SENSING, DEVOPSDAYS, and DEVOPS ENTERPRISE SUMMIT?","""EVENT"""
star_structure_061.graphml,"Which Neuroimaging technique is most effective for measuring brain activity during VR experiences related to pain perception, compared to self-report measures?","""FMRI"""
star_structure_065.graphml,Which Exercise equipment at UCLA can minimize the risk of simulator sickness while ensuring safety harness usage?,"""TREADMILL"""
star_structure_058.graphml,"Which ""VR Experiences"" have been featured in reputable publications like The Wall Street Journal, The New York Times, VICE, and PBS FRONTLINE?","""TIMES-_CREATED VR EXPERIENCES"""
star_structure_073.graphml,"Which Data Mining technique includes PRINCIPLE COMPONENTS ANALYSIS, NOISE REDUCTION, OUTLIER DETECTION, and DATA REDUCTION?","""DATA MINING"""
star_structure_068.graphml,"Which File Type is used in the CONFIGURATION STANDARDS, ERAN MESSERI, RACHEL POTVIN, and DEPLOYMENT TOOLS?","""SHARED LIBRARIES"""
star_structure_070.graphml,"Which Group shows a greater response in the PREFRONTAL CORTEX when exposed to IMMERSIVE VR compared to MARK(ENTITY, CONTROL CONDITIONS)?","""CHILDREN"""
star_structure_075.graphml,Which TV show was created by the Children's Television Workshop (CTW) and featured Bernstein's VR learning for kids?,"""SESAME STREET"""
star_structure_069.graphml,"Which Service utilizes REGULARIZED DISCRIMINANT (RD) CLASSIFIER MODELS and BODY-WORN KINEMATIC SENSORS to analyze FIVE-YEAR FALLS FOLLOW-UP DATA, as conducted by TRIL RESEARCHERS?","""QUANTIFIED TIMED GET AND GO (QTUG)"""
star_structure_084.graphml,"Which Process is most closely related to TEAM GOALS, the PULL REQUEST PROCESS, SENIOR ENGINEERS, and GOOGLE?","""CODE REVIEW"""
star_structure_083.graphml,"Which Web Server uses APPLICATION LEVEL INDICATORS, NETWORK LEVEL INDICATORS, OS LEVEL INDICATORS, and ALERTING SYSTEMS?","""NGINX WEB SERVER"""
star_structure_081.graphml,"Which Concept is directly related to MERGE HELL, DEVELOPMENT, IT OPERATIONS, and FIXIT?","""TECHNICAL DEBT"""
star_structure_086.graphml,"Which Business Function is responsible for the entire process from DEVELOPMENT to DEPLOYMENT PIPELINE, including DEVELOPMENT TEAM activities and DEPLOYMENT OR RELEASE?","""OPERATIONS"""
star_structure_080.graphml,"Which ""Technical Metrics"" are most relevant for monitoring both DEV and NON-PRODUCTION INFRASTRUCTURE, as well as PRODUCTION INFRASTRUCTURE and TELEMETRY?","""INFRASTRUCTURE METRICS"""
star_structure_074.graphml,"Which Emotion is most influenced by ageism, perspective-taking, communication, and VR?","""EMPATHY"""
star_structure_079.graphml,"Which Company is involved in DEVELOPMENT, LIVENATION, OPERATIONS, and led by JODY MULKEY?","""TICKETMASTER"""
star_structure_067.graphml,"Which Concept is most closely related to ENGINEERING TEAMS, AMAZON AWS US-EAST AVAILABILITY ZONE, NETFLIX, and CHAOS MONKEY?","""OPERATIONAL RESILIENCE"""
star_structure_088.graphml,Which Sensor is used in THE MOVE PROJECT to measure resolution while minimizing systematic errors?,"""SENSOR"""
star_structure_077.graphml,"Which Concept is demonstrated by the HIGH-TRUST CULTURE at AISIN SEIKI GLOBAL, often enhanced through GAME DAY EXERCISES, and represents a more advanced form of HIGH-TRUST, GENERATIVE CULTURE?","""TECHNOLOGY VALUE STREAM"""
star_structure_090.graphml,"Which illness is commonly associated with cruise ships, potentially caused by coliforms E. coli, cryptosporidium, or cyanobacteria?","""DISEASE"""
star_structure_095.graphml,"Which Technology involves the integration of IoT, genetic testing, hardware components, and software components?","""SENSOR TECHNOLOGY"""
star_structure_078.graphml,"Which Concept involves cognitive rules and goals, task switching, real social scenes, and is illustrated by Stanford students whose legs don't work unless their thumbs are moving?","""MULTITASKING"""
star_structure_085.graphml,"Which Company is known for its BLAST PASSAGE feature and association with DICE, ZYNGA, and CELL PHONES?","""MIDASPLAYER"""
star_structure_093.graphml,"Which Artist is the CEO of the enterprise-wide analytics function at Wolters Kluwer, specializing in Workforce Analytics?","""MARIËLLE SONNENBERG"""
star_structure_089.graphml,"which HR Lead oversees ANALYTICS STAKEHOLDERS, WORKFORCE ANALYTICS, and reports to the BOARD OF DIRECTORS, specifically ANDREW MARRITT?","""HR LEADERS"""
star_structure_097.graphml,"Which Finance can effectively integrate HR, TIME SAVINGS, and DATA ANALYSIS, as suggested by Martin?","""FINANCE"""
star_structure_087.graphml,"Which Technology has the most significant impact on botanical research, contextual learning, VR endurance athletes, and digital footprints?","""IMMERSIVE VR"""
star_structure_082.graphml,"Which Project Management involves PROJECT INITIATION, TECHNOLOGY VALUE STREAM, PROJECT EXECUTION, and RACI MATRIX?","""PROJECT MANAGEMENT"""
star_structure_094.graphml,"Which Human Resources professionals are most likely to excel in roles that require strong data analysis skills, such as compensation and benefits, while those who are less numerically literate may struggle with the HR ""sixth sense""?","""HR"""
star_structure_092.graphml,Which Company is led by CEO AND CHRO Mariëlle Sonnenberg and primarily focuses on HR FUNCTION through its business case?,"""WOLTERS KLUWER"""
star_structure_096.graphml,"Which Name is most closely related to MET, HEADCOUNT, ANALYTICAL MODEL, and FINANCE?","""MARTIN"""
star_structure_091.graphml,Which Workforce analytics tools or approaches have been effectively implemented by IAN BAILIE in the HR function at SHELl to improve team performance?,"""WORKFORCE ANALYTICS"""
star_structure_098.graphml,"Which Data Analysis process involves PLANNING AND ANALYTICS, engaging BOARD MEMBERS, identifying DATA OWNERS, and delivering INSIGHTS AND ANALYTICS?","""ANALYTICS"""
star_structure_071.graphml,"Which ""Technology"" was used by LUMIERE BROTHERS in the film ""BIRTH OF A NATION"" and is related to LEONARD and GOOGLE CARDBOARD?","""VR STORYTELLING"""
star_structure_101.graphml,"which Employee turnover is most relevant to I-O PSYCHOLOGISTS in the context of HYPOTHESIS 2, NIELSEN, and the PEOPLE ANALYTICS FUNCTION?","""ATTRITION"""
star_structure_108.graphml,"Which Company is known for its innovation in BABY SLEEP MONITORING, addressing SEDENTARY LIFESTYLE issues, and leveraging CONSUMER DRIVERS while incorporating LINEAR-TECHNOLOGY?","""SENSOR TECHNOLOGIES"""
star_structure_106.graphml,"Which Software Application is most similar to EBAY, AMAZON, LINKEDIN, and GOOGLE?","""SOFTWARE APPLICATION"""
star_structure_103.graphml,Which Leaders can effectively utilize predictive accuracy and analytics journey to improve their directives at the individual level?,"""MANAGERS"""
star_structure_099.graphml,"Which Data are most effectively utilized for ANALYTICS within FINANCIAL OR CUSTOMER DATABASES, HRIS, and SENSING applications?","""DATA"""
star_structure_107.graphml,"Which Newspaper has created VR experiences and leverages data analytics expertise, like Tarn Adams?","""NEW YORK TIMES"""
star_structure_100.graphml,"Which Human Resources organization provides insights on workforce trends, leverages people analytics, and is recognized by the SHRM and the Economist Intelligence Unit?","""HR ANALYTICS"""
star_structure_102.graphml,"Which Labor force is most effectively analyzed using Workforce Analytics, People Analytics, and HR Analytics in the context of the Global Consortium to Reimagine HR, Employment Alternatives, Talent, and the Enterprise (CHREATE)?","""WORKFORCE"""
star_structure_112.graphml,"Which ""Project"" is associated with Damien Dellala, Purposeful Analytics, Westpac Group, and project failure?","""WORKFORCE ANALYTICS PROJECTS"""
star_structure_104.graphml,"Which Company is known for its workforce analytics technology, sensor-cloud, and association with Rolf Jansson?","""IBM"""
star_structure_109.graphml,"Which Technology has been significantly influenced by AGEISM, UCSB, VICTORIA GROOM, and STANFORD?","""VIRTUAL MIRROR"""
star_structure_105.graphml,"Which Team is responsible for addressing stress incidents and related recruitment data within Westpac, specifically focusing on health, safety, and wellbeing?","""HR ANALYTICS TEAM"""
star_structure_111.graphml,Which Bank is involved in HR DATA ANALYSIS with SOFIA PARVEEN and ADAM CHINI NIELSEN?,"""NORDEA"""
star_structure_124.graphml,Which Person is involved in SHELL's DATA-DRIVEN DECISION MAKING process as a key STAKEHOLDER?,"""THOMAS RASMUSSEN"""
star_structure_119.graphml,"Which Character features FACE TRACKING AND RENDERING, MORPH STATES, EMOTICONS, and SMILING BEHAVIOR?","""AVATAR"""
star_structure_127.graphml,which Data Analysis can the Analytics Team use to support the generation of empirical insights?,"""DATA ANALYSIS"""
star_structure_110.graphml,"Which Location has the highest TURNOVER, involving JEFF LEE, PETER ALLEN, and WORKFORCE ANALYTICS?","""AGODA OUTSIDE"""
star_structure_123.graphml,"Which Team is most relevant for THIRD PARTY collaboration, WORKFORCE ANALYTICS, PLACID processes, and achieving BUSINESS OUTCOMES?","""ANALYTICS TEAM"""
star_structure_118.graphml,"Which Category includes MEMORY EXERCISE, ELDERLY AVATAR, SOCIAL INTERACTION, and IMPLICIT ASSOCIATION TASK?","""SUBJECT"""
star_structure_113.graphml,"Which President was known for his work with WHITEBOARD, EDUCATION THEORY, MINECRAFT, and improving the LEARNING ENVIRONMENT?","""KOIVISTO"""
star_structure_121.graphml,Which Cybersecurity aspects are most critical for Disney during its DevOps transformation to enhance operations confidentiality?,"""INFORMATION SECURITY"""
star_structure_126.graphml,"Which Bank is known for its expertise in DATA ANALYSIS, particularly in HR METRICS AND ANALYTICS within the BANKING sector, associated with Patrick Coolen?","""ABN AMRO"""
star_structure_115.graphml,"Which Person is associated with PARENTS, COLUMBIA GRAMMAR AND PREPARATORY SCHOOL, MINERCAFT, and GOOGLE EARTH?","""JOEL LEVIN"""
star_structure_129.graphml,"Which Certification is offered by GOOGLE, related to TC LEVEL 3 and TEST MERCENARIES, specifically for the BLAND category?","""TEST CERTIFIED"""
star_structure_116.graphml,"Which Sensor is used in TUNING FORK GYROSCOPE, VIBRATING MECHANICAL ELEMENTS, GAMES CONSOLES, and VIBRATING WHEEL?","""MEMS GYROSCOPE"""
star_structure_120.graphml,"Which Gaming Persona is most relevant for the BOARD MEETING regarding the LICENSE SALE, where discussions take place in the CHAT FORUM about the LICENSE?","""TEACHERGAMING"""
star_structure_114.graphml,"Which Business Leaders are most effective in leveraging HR, strategic decisions, workforce analytics, and projects to drive organizational success?","""BUSINESS LEADERS"""
star_structure_128.graphml,"Which Method is used for measuring blood pressure, including techniques like OSCILLOMETRIC METHODS, STETHOSCOPE, MERCURY OR ANEROID MANOMETER, and CONTINUOUS NONINVASIVE ARTERIAL PRESSURE (CNAP)?","""AUSCULTATORY METHOD"""
star_structure_131.graphml,"Which Flow enhances performance in ATHLETICS, deepens engagement in MUSIC, provides meaningful FEEDBACK, and inspires creativity in ART?","""FLOW"""
star_structure_135.graphml,"Which Projects are best suited for a structured approach, quick wins, and can be effectively analyzed using the complexity-impact matrix and case studies?","""PROJECTS"""
star_structure_142.graphml,"Which Data is most relevant to cloud infrastructures, NASCAR, Sky Sports, and mobile devices?","""SENSOR DATA"""
star_structure_122.graphml,"Which Concept is most closely related to TECHNICAL DEBT, TEST, and AUTOMATED TESTING in the context of ENTITY and SOURCE CODE?","""DEVELOPMENT"""
star_structure_117.graphml,"Which Electronic devices are associated with USER TOUCH POINTS, MACHINE-TO-MACHINE DEVICES, LIBELIUM, and VIRTUAL SENSORS?","""SMARTPHONES"""
star_structure_141.graphml,"Which Medical Condition is most strongly associated with Chinese Food, Diet, Biosensor, and Alcohol Consumption?","""ALLERGIES"""
star_structure_132.graphml,"Which Challenge involves PROBLEM-SOLVING, INTERNAL DEVELOPMENT TEAMS, DOJO COACHES, and TARGET TECHNOLOGY ORGANIZATION?","""30-DAY CHALLENGES"""
star_structure_137.graphml,"Which ""Entity"" is most relevant to SMARTPHONES, COMPLIANCE, PWC, and HEALTHCARE?","""(""ENTITY"""
star_structure_140.graphml,"Which Data Literacy is essential for interpreting climate change data, HART technology, biosensor data, and technology advancements?","""DATA LITERACY"""
star_structure_144.graphml,"Which Practices are most closely related to SERVICE TEAMS, CONTINUOUS DELIVERY PIPELINE, PRODUCT LIFECYCLE, and ORGANIZATIONAL CHARTS?","""DEVOPS PRACTICES"""
star_structure_125.graphml,"which IT Operations are most affected by TECHNICAL DEBT, DEVOPS TRANSFORMATION, and CUSTOMER-IMPACTING OUTAGES as discussed by DR. ELIYAHU M. GOLDRATT?","""IT OPERATIONS"""
star_structure_139.graphml,"Which Artificial Intelligence is closely associated with statistical modeling, Andrew Ng, data scientists, and a pet project?","""MACHINE LEARNING"""
star_structure_133.graphml,"Which Company is associated with LAWYERS, Bethesda, Mojang, and Robert Altman?","""ZENIMAX"""
star_structure_151.graphml,Which Sensors are utilized by the Australian Institute of Sports to enhance the training of swimmers?,"""SENSORS"""
star_structure_150.graphml,"Which Country has been most affected by 9/11, car accidents, and the implementation of tablets?","""UNITED STATES"""
star_structure_136.graphml,Which Participants were involved in the STUDENTS GROUP for the SORTING TASK while using the VR HEADSET during the STUDY?,"""PARTICIPANTS"""
star_structure_143.graphml,Which Technology can effectively support preventive measures for patients and improve workforce analytics for users?,"""TECHNOLOGY"""
star_structure_130.graphml,"Which Technology, such as ECG/EKG, GAIT VELOCITY, and BLOOD PRESSURE, has been most significantly influenced by the findings in RISTIC, 2012?","""SENSOR FUSION"""
star_structure_147.graphml,"which Community emphasizes CODE, SAFE SYSTEMS OF WORK, and serves CUSTOMERS through SMALL TEAMS?","""DEVOPS COMMUNITY"""
star_structure_134.graphml,"which Data Processing involves SENSOR NODE, DATA MINING ALGORITHM, AGGREGATOR NODE, and BACKEND AGGREGATOR?","""DATA CLEANING"""
star_structure_152.graphml,"Which Company employs TOM LIMONCELLI, focuses on CODE REVIEW, has a TESTING GROUPLET, and achieves TEST CERTIFIED status?","""GOOGLE"""
star_structure_145.graphml,Which Process at NORDSTROM is focused on CONTINUOUS IMPROVEMENT and PROBLEM-SOLVING while also incorporating SECURITY CONTROLS?,"""VALUE STREAM"""
star_structure_146.graphml,"Which Environmental issue is most effectively addressed through the use of Virtual Reality by the Intergovernmental Panel on Climate Change (IPCC), especially in enhancing data literacy among individuals like Kristy?","""CLIMATE CHANGE"""
star_structure_153.graphml,"Which Company specializes in DEVOPS transformation, software application development, and adheres to the two-pizza rule?","""AMAZON"""
star_structure_149.graphml,"Which Planet has been associated with the International Space Station (ISS), the concept of the Copernican Model of the Solar System, and is famously depicted in the Pale Blue Marble image, often linked to the mission of BAGAI?","""EARTH"""
star_structure_156.graphml,"Which Transformation has been effectively adopted by companies like Netflix, Amazon, and is aligned with ITIL practices while also being influenced by Agile methodologies?","""DEVOPS TRANSFORMATION"""
star_structure_155.graphml,"Which Marketplace was significantly influenced by CHAD DICKERSON, the ORM LAYER, the 2009 cultural transformation, and the involvement of OPS LIAISONS?","""ETSY"""
star_structure_138.graphml,"Which Therapy is associated with Stanford University, the Proteus Effect, Cisco, and the Empathy at Scale Project?","""VR EMPATHY TREATMENT"""
star_structure_157.graphml,"Which Q&A Platform is associated with BARRY O'REILLY, JIM STONEHAM, AARDVARK, and CUSTOMER OUTCOMES?","""YAHOO! ANSWERS"""
star_structure_148.graphml,"Which ""Technology"" involves SOFTWARE DEVELOPMENT, BLAMELESS POST-MORTEMS, DEATH MARCH, and ING?","""DEVOPS"""
star_structure_163.graphml,"Which Tests are conducted during SOFTWARE DEVELOPMENT, specifically related to GWS and ACCEPTANCE?","""AUTOMATED TESTS"""
star_structure_154.graphml,"Which Streaming service employs DANIEL JACOBSON for the SCRYER project, focusing on the SERVER OUTLIER DETECTION PROCESS and utilizing the CHAOS MONKEY methodology?","""NETFLIX"""
star_structure_162.graphml,"Which Production environment includes DEPLOYMENT PIPELINE, RIGHT MEDIA, TECHNOLOGY VALUE STREAM, and ROLL BACK?","""PRODUCTION DEPLOYMENT"""
star_structure_164.graphml,"Which Communication effectively combines storytelling, clarity, visualization, and the expanding circle?","""COMMUNICATION"""
star_structure_166.graphml,"Which Gaming System has games like SUPER MARIO BROS., PONG, TETRIS, and PIXEL?","""COMPUTER GAMING"""
star_structure_160.graphml,"which Data Collection methods are most effective in ensuring high DATA QUALITY, addressing DATA CLEANSING needs, mitigating DATA PRIVACY CHALLENGES, and ensuring DATA AVAILABILITY?","""DATA COLLECTION"""
star_structure_170.graphml,"which Statistical Method is most suitable for analyzing unstructured data within a research design, ensuring bias and fairness in qualitative analysis?","""QUANTITATIVE ANALYSIS"""
star_structure_161.graphml,"Which substance is used in temperature and moisture meters, tree assessment, penetrometers, and soil contamination analysis?","""SOIL"""
star_structure_175.graphml,Which Number is associated with Markus Persson and the marketing of Minecraft at a larger company?,"""0X10C"""
star_structure_158.graphml,"Which Air Quality Monitoring involves measuring SO2, O3, PM10, and the AIR QUALITY INDEX FOR HEALTH (AQIH)?","""AIR QUALITY MONITORING"""
star_structure_179.graphml,"Which Scientist made significant contributions related to GPRS, INTEL, THERMOSCOPE, and the MINI-PCI EXPRESS SLOT?","""GALILEO"""
star_structure_180.graphml,"Which Company specializes in WORKFORCE ANALYTICS, BUSINESS SERVICES, HR, and is associated with GIOVANNI?","""TANFEETH"""
star_structure_185.graphml,"Which Autopsy is associated with Netflix, Randy Shoup, Google App Engine, and Etsy?","""POST-MORTEM"""
star_structure_178.graphml,"Which Communication App supports ONLINE-IDLE-OFFLINE STATES and is built using JAVASCRIPT, C++, PHP, or ERLANG, similar to FACEBOOK?","""FACEBOOK CHAT"""
star_structure_181.graphml,"Which Environmental issue has affected the Monterey Bay, involving CO2 and reef conservation efforts by Brian Perone?","""OCEAN ACIDIFICATION"""
star_structure_190.graphml,"Which technology is most relevant to TERRY LASHYN's work in workforce analytics, communication, and employee privacy preferences?","""VISUALIZATION"""
star_structure_159.graphml,"Which Company specializes in VALUE STREAM, WORKFORCE ANALYTICS, EVOLUTIONARY ARCHITECTURE, and SOFTWARE APPLICATION?","""LINKEDIN"""
star_structure_193.graphml,Which Testing is most effectively integrated into a DevOps Handbook deployment pipeline involving Continuous Integration and Manual Testing?,"""AUTOMATED TESTING"""
star_structure_168.graphml,"Which Medical Measurement involves SENSOR FUSION, DIASTOLIC BLOOD PRESSURE, SYSTOLIC BLOOD PRESSURE, and HEALTH STATUS?","""BLOOD PRESSURE"""
