file,query,answer
star_structure_120.graphml,"Which Leadership is most suitable for a UNION MEMBER working in a HOTEL or a PRIVATE EQUITY FIRM, specifically in a FRONT OFFICE MANAGER role?","""NEW MANAGEMENT"""
star_structure_138.graphml,"Which Person is associated with MAGNAVOX, THE BRAVES, STAN MUSIAL, and LA SALLE CORPORATION?","""BILL BARTHOLOMAY"""
star_structure_146.graphml,Which Animal did TOM and ALAN see on the TOUR BUS near BELLEVUE HOTEL?,"""GRAY WOLF"""
star_structure_137.graphml,Which Cafeteria is available for Hotel Employees and Union Members in the Hospitality Business?,"""EMPLOYEE CAFETERIA"""
star_structure_144.graphml,Which Person is directly related to LINCOLN and SPEED?,"""WILLIAM BUTLER"""
star_structure_110.graphml,Which Person lived in New Salem and was related to Elizabeth Abell in the context of NULT GREENE and LINCOLN?,"""MARY OWENS"""
star_structure_139.graphml,"Which Appliance is commonly used by hotel guests for serving beverages like Coca-Cola and Pepsi, often featuring a 0S METAL BAND?","""MINIBAR"""
star_structure_151.graphml,Which Brand was associated with Infantile Paralysis during World War II?,"""GOGO"""
star_structure_145.graphml,"Which Hotel is associated with PLACE VENDÔME, DUKE SEDGWICK, IOWANS, and SENATOR?","""RITZ"""
star_structure_127.graphml,Which Traveler has a reservation but did not show up for pre-registration and is likely taking a red-eye flight?,"""GERMAN TRAVELER"""
star_structure_124.graphml,"Which actress was featured in ""Ciao! Manhattan"" and associated with Norman Mailer, the Factory, and Warhol?","""EDIE SEDGWICK"""
star_structure_147.graphml,"Which Name is associated with the Bellevue Hotel, the Hundred-Dollar-Bill Challenge, the Narrator, and the Gray Wolf?","""ALAN"""
star_structure_136.graphml,"Which Labor union member was involved in the incident related to IN-ROOM SERVICES, CASH, ROOM 4715, and SECURITY TAPES?","""UNION MEMBER"""
star_structure_160.graphml,Which actress was inspired by Salvador Dalí and Edward James?,"""MAE WEST"""
star_structure_154.graphml,"Which Physician is WAITE, EDITH, T, or BEN-GURION?","""DOCTOR"""
star_structure_153.graphml,Which Ceremony was performed by the Minister Michael Post involving Harry and Babbo?,"""WEDDING"""
star_structure_155.graphml,"Which Person are you referring to between Clete Boyer, Hank Aaron, Satchel Paige, and Hammer?","""RALPH GARR"""
star_structure_131.graphml,"Which District is home to PUBLISHING HOUSES, known for its ECUADORIAN and GINGER flavors, including Nathaniel West?","""MANHATTAN"""
star_structure_156.graphml,"Which ""Promise"" is most closely related to INTEGRITY, PERSONAL GROWTH, CHARACTER DEVELOPMENT, and DEDICATION?","""COMMITMENT"""
star_structure_130.graphml,"Which Person among WILLIAM H. HERNDON, WILLIAM G. GREENE, HENRY MCHENRY, and R. B. RUTLEDGE is being referred to?","""MENTOR GRAHAM"""
star_structure_157.graphml,"Which Statesman was involved in the 1826 Murder Trial, property title disputes, and was associated with Lincoln and the Democratic Party?","""JAMES ADAMS"""
star_structure_134.graphml,"Which Statesman was involved with British Cement Products, Allied Cement Manufacturers Ltd., and Anglo-American Foreign Newspapers Ltd., and was associated with Edith Day?","""HENRY SPENCE HORNE"""
star_structure_143.graphml,"Which ""Object"" was closely associated with HARDIN, the WHIGS, and ABRAHAM LINCOLN?","""SHIELDS"""
star_structure_148.graphml,Which Physicist was involved in the legal case related to the Internal Improvement Scheme during Lincoln's administration?,"""STEPHEN T. LOGAN"""
star_structure_149.graphml,"Which Company is associated with Tom, the Bellevue Hotel, and the emergency cocktail recipe in North Carolina?","""BEKKERS"""
star_structure_163.graphml,Which Baseball player won the 1959 MVP Award and was involved in a race with George Scott?,"""HANK AARON"""
star_structure_165.graphml,"Which sport features player rosters, Hank Aaron, Warren Spahn, and George Scott?","""BASEBALL"""
star_structure_161.graphml,"Which Perfume is inspired by the bottle designs of CHANEL NO. 5, ELSPA SCHIAPARELLI, and PATOU?","""PERFUME"""
star_structure_171.graphml,"Which Athletes include Aaron, Lulu Gibson, Bradenton, and Eddie Matthews?","""BLACK PLAYERS"""
star_structure_150.graphml,"Which Person is associated with Jerusalem, the Younger Fellows, Teddy Kollek, and the Older Party People?","""PERSON"""
star_structure_152.graphml,"Which Beverage is most commonly served at a LOUNGE, FIANCÉE, WEDDING, and prepared by a MIXOLOGIST?","""COCKTAIL"""
star_structure_142.graphml,"Which President was involved in the ENGLISH GRAMMAR debate during the LEGISLATIVE SESSION 1836-37 concerning the STATE BANK, including JASON DUNCAN?","""ABRAHAM LINCOLN"""
star_structure_158.graphml,Which Actor is associated with the PROSTITUTION incident at the BELLEVUE HOTEL involving JANELLE?,"""GINGER SMITH"""
star_structure_177.graphml,"Which Actor is featured in the article, involving the editor of the journal, Gen. Whiteside, and the rivalry?","""JAS. SHIELDS"""
star_structure_172.graphml,Which Baseball player Hank played for the Braves and is known for hitting many home runs?,"""DUSTY BAKER"""
star_structure_179.graphml,"Which League did Hank, MVP, Dick Young, and Chub Feeney all play in?","""NATIONAL LEAGUE"""
star_structure_166.graphml,which Baseball term refers to both power hitting and breaking records like those of Jackie Robinson and Henry Aaron?,"""HOME RUN"""
star_structure_178.graphml,"which Entrepreneur is associated with John Roseboro, Billye, baseball, and the Braves?","""TED TURNER"""
star_structure_164.graphml,"Which Team includes EDDIE MATHEWS, CAPTAIN DINGEROO, WRITERS, and NARRATOR?","""BRAVES"""
star_structure_168.graphml,"Which ""City"" is associated with BRAVES, HANK, the AUTHOR, and BASEBALL?","""ATLANTA"""
star_structure_167.graphml,"Which Spice is related to the FRONT DESK AGENT, MARTINI, MS. SMITH, and WINK FACE?","""GINGER"""
star_structure_170.graphml,"Which Device is being referred to in the context of Barbara Aaron, Satchel Paige, Alfredia, and me?","""MOBILE"""
star_structure_162.graphml,"Which Artifact is most closely related to PERFUME, TAPE MEASURE, BOUQUET OF FLOWERS, and TORSOS?","""PERFUME BOTTLE"""
star_structure_174.graphml,"Which Name is associated with DON NEWCOMBE, FRIENDS, DAILY RUN, and BASEBALL?","""AARON"""
star_structure_180.graphml,"Which President was featured in THE LETTER, discussed in the SANGAMO JOURNAL, and related to the historical context of LOST TOWNSHIPS?","""A. LINCOLN"""
star_structure_176.graphml,"Which Name is associated with BASEBALL, NARRATOR, RECORD, and FORTUNE?","""HENRY"""
star_structure_187.graphml,"Which Baseball player holds the record for the most home runs, Hank Aaron?","""BABE RUTH"""
star_structure_175.graphml,"Which sport is associated with black players, home runs, Herbert Aaron, and Henry Aaron?","""BASEBALL"""
star_structure_182.graphml,"Which Hospitality Industry involves Hotel Employee, Hotel Staff, Hotel Management Practices, and Old Man?","""HOTEL MANAGEMENT"""
star_structure_169.graphml,"Which City is the home of the BRAVES, Barbara Aaron, John Covington, and the author?","""MILWAUKEE"""
star_structure_159.graphml,"Which Event was directly related to GOVERNOR THOMAS FORD, SHIELDS, LINCOLN, and GENERAL W. L. D. EWING?","""THE DUEL"""
star_structure_181.graphml,Which Name is associated with the entity Mercedes-Benz S500 as the Valet Captain?,"""PERRY"""
star_structure_186.graphml,"Which Person is associated with BLACK BEARS, HANK AARON, INDIANAPOLIS CLOWNS, and PRICHARD?","""ED SCOTT"""
star_structure_173.graphml,Which evidence supports the truthfulness of HERNDON AND LINCOLN'S SECRETARY?,"""TESTIMONY"""
star_structure_191.graphml,Which Person attended the press conference in Houston during the baseball season and is in the Hall of Fame?,"""DARRELL EVANS"""
star_structure_184.graphml,Which Baseball Player do you think had the most significant impact on the game?,"""WILLIE MAYS"""
star_structure_193.graphml,"Which Narcotic drug was involved in the case involving DR. ROBERTS, EDIE, BOBBY NEUWIRTH, and EDIE SEDGWICK?","""HEROIN"""
star_structure_185.graphml,"Which Town is associated with JOHN P. MARQUAND, JR., SEDGWICK PIE, JONATHAN EDWARDS, and NORMAN PODHORETZ?","""STOCKBRIDGE"""
star_structure_198.graphml,Which People sent Tommy the hotel bed linens and sentimental items?,"""GUESTS"""
star_structure_197.graphml,"Which Baseball Player hit a home run for the Braves, including Bowie Kuhn?","""HENRY AARON"""
star_structure_194.graphml,"Which Political Party did Andrew Jackson, Baker, Lincoln, and the Land Office belong to?","""WHIG"""
star_structure_190.graphml,"Which ""Technical term"" refers to sensitive information like CREDIT CARD INFO, PASSPORT NUMBER, GOD OF INSTANT KARMA, or CHILDREN'S AGES?","""INITIAL KEYS"""
star_structure_183.graphml,"Which Hotel Staff are most likely to encounter GUESTS needing ANGER MANAGEMENT GROUP THERAPY, especially in the HOTEL LOBBY, and how do they coordinate with MANAGERS in such situations?","""HOTEL EMPLOYEES"""
star_structure_205.graphml,"Which Name is associated with PRIVATE CONCIERGE, GM, BELLEVUE HOTEL, and CASH GAME?","""THOMAS"""
star_structure_189.graphml,"Which Deity is associated with the HOMOPHOBIC COMMENTS, RACIST COMMENT, TREY, and GUESTS?","""GOD OF INSTANT KARMA"""
star_structure_201.graphml,"Which Currency is commonly used by HOTEL staff, including BELLMEN, UNION MEMBERS, and FRONT DESK AGENTS?","""CASH"""
star_structure_202.graphml,"Which ""SQL statement"" is used to retrieve information about DESK AGENTS and GUESTS, specifically related to THOMAS and MARIO?","""UNION"""
star_structure_206.graphml,Which Reception is responsible for managing late checkout requests for guests at the hotel?,"""FRONT DESK"""
star_structure_196.graphml,Which Basketball Player played in the Mobile Negro Leagues?,"""SATCHEL PAIGE"""
star_structure_192.graphml,"Which Physicist worked on the Manhattan Project in MOBILE, ALABAMA during WORLD WAR II, alongside Babe Ruth and Jackie Robinson?","""HERBERT AARON"""
star_structure_200.graphml,"Which ""人名"" is associated with the works ""My Mother and Father,"" ""Corral de Quati,"" and ""Preacher Ewing""?","""EDIE"""
star_structure_199.graphml,"Which celebrity is associated with HALLA, SEDGWICK LEMONADE, READING ALOUD, and MINTURN?","""BABBO"""
star_structure_203.graphml,Which Poet is associated with the Bellevue Hotel in Terrell?,"""DANTE"""
star_structure_211.graphml,Which Hotel employs both TRISH and SARA and is managed by MANAGERS?,"""HOTEL 1984"""
star_structure_195.graphml,"Which City has management staff including Brian Wilson, Julie, and a guest?","""BELLEVUE"""
star_structure_188.graphml,"Which Father played a role in the dynamics between the WHITE WOMAN SUPERIOR and the BLACK COMMUNITY, particularly involving EDIE and the MODEL-T?","""DADDY"""
star_structure_207.graphml,"Which Healthcare Provider is most closely associated with ORIANNA, UNION CLINIC, MEDICATIONS, and IN VITRO FERTILIZATION?","""UNION HEALTH CARE"""
star_structure_210.graphml,"Which Name is associated with both Atlanta, Hank Aaron, and Ted Turner as mentioned by the narrator?","""BILLYE"""
star_structure_213.graphml,"Which Person are you referring to: MINTY, BABBO, EDIE, or FRANCIS?","""SAUCIE SEDGWICK"""
star_structure_220.graphml,"Which Technology is used in COPELAND'S, BELLEVUE, UNIFORM, and HOTEL?","""CHIP"""
star_structure_216.graphml,"Which ""Person"" is affiliated with both the UNION and UNION HEALTH CARE, as well as being connected to the NEW YORK HOTEL WORKERS' UNION, specifically mentioning TOM?","""ORIANNA"""
star_structure_231.graphml,"Which Person was known for their decision in Missouri, like Abraham Lincoln?","""MARY"""
star_structure_228.graphml,"Which Person is associated with Julie Bowers, Wes Covington, and the entities Eau Claire and Milwaukee?","""JOHN COVINGTON"""
star_structure_217.graphml,Which Name was used in the ELLERY wedding by MR. PEABODY in May?,"""HARRY"""
star_structure_208.graphml,"Which Human is the Newest Manager in Hotel Management, holding the BREAKFAST CERTIFICATE and related to MR. PETERSON?","""OLD MAN"""
star_structure_219.graphml,Which Name is associated with VALET CAPTAIN and Porsche valet parking?,"""KEITH"""
star_structure_225.graphml,"Which Name is associated with HUNTING, SCHOOL MASTER, REEP, and LINCOLN?","""KELSO"""
star_structure_230.graphml,"Which ""Syndicate chamber"" was associated with Lucien Lelong, the French couturiers, and locations like Vienna and Berlin?","""CHAMBRE SYNDICALE"""
star_structure_224.graphml,"Which Factory was associated with Andy Warhol, Edie, the Velvet Underground, and drug use?","""THE FACTORY"""
star_structure_204.graphml,"Which President was associated with the Whig Ticket, known for his scriptural admonition and blowhard manner?","""MR. LINCOLN"""
star_structure_218.graphml,"Which Sports Team has players named Happy Chandler, T. C. Marlin, and Larry Manuel Rivera?","""BASEBALL TEAM"""
star_structure_234.graphml,"Which City is home to the FBI, Hank, Lincoln, and a baseball team?","""JACKSONVILLE"""
star_structure_223.graphml,"Which Person is Brian Wilson, associated with Milwaukee and the Braves, in relation to Atlanta?","""AUTHOR"""
star_structure_232.graphml,"Which ""Person"" is associated with NEW ORLEANS, ST. CHARLES AVENUE, STUDENT LOANS, and CALIFORNIA?","""JACOB TOMSKY"""
star_structure_215.graphml,"Which Family members are GIRAFFE, MINTY, PAMELELAGRAPH, and WEEDLES?","""MY PARENTS"""
star_structure_233.graphml,"Which City is known for Times Square and Bellmen, located near New York and Bellevue?","""NEW YORK CITY"""
star_structure_212.graphml,"Which Name is associated with the FRONT OFFICE at HOTEL A, possibly involving TOMMY?","""TRISH"""
star_structure_214.graphml,"Which City is featured in SEDGWICKS' ROUND-UP, narrated by Ballard and involving Babbo?","""SANTA BARBARA"""
star_structure_222.graphml,"Which Neighborhood is the Bellevue Hotel located in, where Valerie and Tom are staying in New York City?","""TIMES SQUARE"""
star_structure_227.graphml,"Which Statesman was involved in the Biltmore Program and the establishment of the Jewish Agency, which later contributed to the creation of Israel, especially in the context of the Holocaust?","""BEN-GURION"""
star_structure_229.graphml,"Which Book contains MEDICAL_TEST, a TESTIMONY THAT APPEARED IN LAMON'S BOOK, NICOLAY, and HERNDON'S ORIGINAL RESEARCHES?","""HERNDON'S LIFE OF LINCOLN"""
star_structure_244.graphml,Which Name is associated with both HORACE and RACE RIOT?,"""FELIX"""
star_structure_238.graphml,Which Speech did Abraham Lincoln deliver that emphasized equality and freedom?,"""GETTYSBURG ADDRESS"""
star_structure_221.graphml,"Which Country is associated with SHIN BET, ARAB REFUGEES, DIASPORA JEWRY, and the JEWISH AGENCY?","""ISRAEL"""
star_structure_236.graphml,"Which Name is related to BELLEVUE, HOTEL, MI GENTE, and BELLEVUE HOTEL?","""KAYLA"""
star_structure_226.graphml,"Which Last name is associated with the Hartford Convention, British influences, Lincoln, and Sampson's Heirs?","""ADAMS"""
star_structure_243.graphml,"Which Name is associated with Joe Andrews, a public address microphone, Eau Claire, and Felix?","""HORACE"""
star_structure_242.graphml,"Which Tool was featured in the press conference with Ralph Garr, where Tom House made a significant home run?","""HAMMER"""
star_structure_209.graphml,"Which Hotel Staff are most likely to interact with a TOUR MANAGER FOR KINGS OF LEON, a NORMAL GUEST, use the EMPLOYEE CAFETERIA, and might be seen with a FAMOUS ACTOR?","""HOTEL EMPLOYEE"""
star_structure_237.graphml,Which Hotel was involved in the DRUG TEST incident where MARIO and JULIE were questioned about their UNIFORM compliance?,"""BELLEVUE HOTEL"""
star_structure_235.graphml,"Which Name is associated with the MANAGER'S JOB, TEAM BUS, JOE ANDREWS, and PUB?","""BEN"""
star_structure_239.graphml,"Which ""City"" is associated with _L'HUMANITÉ_, GESTAPO, GASTON, and WILLIAM BULLITT?","""VICHY"""
star_structure_241.graphml,"Which Joe Andrews is associated with HENRY, ALCOHOLICS ANONYMOUS, CINCINNATI, and HORACE?","""JOE ANDREWS"""
star_structure_245.graphml,"Which Subject is related to TELEPATH, VIOLENT THINGS OR KILL, OVERDOSES, and GIANT PLUMBER'S WRENCH?","""SUBJECT"""
star_structure_240.graphml,"Which Political Party was associated with SANGAMO JOURNAL, LOG CABIN AND HARD CIDER, HENRY CLAY, and SPRINGFIELD?","""WHIGS"""
