file,query,answer
star_structure_069.graphml,"Which meal time did Ginger, the student, prefer when she shared pretzels with Nancy?","""DINNER"""
star_structure_075.graphml,Which Name did Natalie Waite use at the dinner party on campus?,"""ELIZABETH"""
star_structure_072.graphml,"Which Person is Natalie Waite in relation to the Basement Room, freshmen, and social dynamics?","""PEGGY SPENCER"""
star_structure_068.graphml,"Which Group are you referring to: CHILDREN'S DOORS, ADVANCED CLASSES, GUARDIANS OF THE UNIVERSE SECRETS, or DINNER?","""STUDENTS"""
star_structure_078.graphml,"Which Residence is directly related to JACOB BLACK, NANCY, NARRATOR, and JILL?","""HOME"""
star_structure_077.graphml,"Which Building is associated with TOOLSHED, AVIS SWEENEY, BURGLAR, and EDNA SWEENEY?","""HOUSE"""
star_structure_076.graphml,"Which Name is related to ANNE, ARTHUR LANGDON, VICKI, and NATALIE?","""ELIZABETH"""
star_structure_084.graphml,"Which Male parent is Karl related to among Brandt, the Narrator, and God?","""FATHER"""
star_structure_079.graphml,"Which Furniture do ELIZABETH, NATALIE, BELLA, and FRANK prefer?","""STAIRS"""
star_structure_080.graphml,Which Person is DANNY'S UNCLE?,"""FRANK DRUM"""
star_structure_082.graphml,"Which Name is both Verna and the Psychoanalyst who is her father, nothingness?","""NATALIE"""
star_structure_081.graphml,"Which Mineral is related to JAIL, KILLEBREW, FIFTH STREET, and TRESTLE?","""REDSTONE"""
star_structure_018.graphml,"Which Cemetery is associated with GUS, Sheriff Gregor, my father, and Mr. Van der Waal?","""CEMETERY"""
star_structure_089.graphml,"Which Person is associated with COLLEGE, LETTER, HOUSE, and BUS DRIVER?","""TONY"""
star_structure_083.graphml,"Which Mother is associated with EMIL, COLLEGE, CAMPBELL'S TOMATO SOUP, and JULIA BRANDT?","""MOTHER"""
star_structure_087.graphml,"Which Communication method do STUDENTS AND FACULTY MEMBERS prefer, Natalie, Arthur, or Arthur Langdon?","""CONVERSATION"""
star_structure_093.graphml,"Which Mrs. is associated with AFRICAN MASKS, PAPER TOWEL, PARENTAL INFLUENCE, and OLD BLUES RECORDS?","""MRS. WAITE"""
star_structure_088.graphml,"Which Event is directly related to DRINKS, COCKTAIL, NATALIE, and MR. WAITE?","""SOCIAL GATHERING"""
star_structure_092.graphml,"Which Person is known for being a pretty girl, excelling in company manners, and being recognized at social gatherings as Baby Natalie?","""MR. WAITE"""
star_structure_090.graphml,"Which Person is associated with ARTHUR LANGDON, the Campus, and COLLEGE, as well as PEGGY SPENCER?","""NATALIE WAITE"""
star_structure_099.graphml,"Which Quest involves THE REEDS, THE MEN'S LEGS, ENGDAHL, and THE FLATS?","""PURSUIT"""
star_structure_091.graphml,"Which Conflict involves SIOUX, NATHAN, FRANK, and FATHER?","""WAR"""
star_structure_100.graphml,"Which Character is TONY SOMETHING in the Tower, if he is a Knight?","""CAPTIVE PRINCESS"""
star_structure_086.graphml,"Which Entity is associated with RAGE, REDSTONE, SCARY GIRL, and OLD QUIL ATEARA?","""(""ENTITY"""
star_structure_094.graphml,"Which Event includes HIGHSTEPPERS, RADIO FLYER WAGONS, FOURTH OF JULY, and LUTHER PARK?","""PARADE"""
star_structure_097.graphml,"Which Name is associated with VIRTUE, SUMI'S WORLD, OLD TRUNK, and NANCY?","""JACK"""
star_structure_095.graphml,"Which Vehicle is related to BELLA, MOTHER, NATALIE, and MORRIS ENGDAHL?","""CAR"""
star_structure_098.graphml,"Which Street is associated with Tyler, Luther Avenue, Tony, and societal norms?","""MAIN STREET"""
star_structure_103.graphml,Which Name is Amelia's husband?,"""PETER"""
star_structure_107.graphml,"Which Monster possesses supernatural abilities and is associated with forbidden actions as described by the narrator, involving Jacob?","""VAMPIRE"""
star_structure_104.graphml,"Which Name is associated with BONE FLUTE, COCOA, BURIAL, and ACID?","""CHRISTOPHER"""
star_structure_085.graphml,"Which Room are VICKI, BELLA, NATALIE, and ANNE in?","""ROOM"""
star_structure_096.graphml,"Which ""Scientist"" was in the crowd that knocked Maxine down?","""ROSALIND"""
star_structure_105.graphml,"Which Character is associated with THE VOLTURI, JASPER WHITLOCK, NEWBORN VAMPIRES, and WINDOW?","""ALICE"""
star_structure_109.graphml,which Mythical Creature is Bella to Edward in Our Kind?,"""WEREWOLVES"""
star_structure_106.graphml,"Which Superhero can be both a HEROINE and a VILLAIN, saving the DAMSEL and also threatening her?","""HERO"""
star_structure_102.graphml,"Which ""Person"" is Danny O'Keefe in the context of Upper Sioux Community and the narrator?","""MRS. O'KEEFE"""
star_structure_113.graphml,"Which Human is wearing the JACKET and holding the CIGARETTES PACK, Tony or Natalie?","""MAN WITH ONE ARM"""
star_structure_116.graphml,Which Amusement Park Ride did NATALIE and TONY visit during the summer traffic on the road?,"""ROLLER COASTER"""
star_structure_110.graphml,"Which Ceremony involves the coffin, Liz, my father, and Ariel?","""FUNERAL"""
star_structure_117.graphml,"Which actress from ""Edward Cullen"" family was famously seen wearing a hand-me-down ring in ""Vegas""?","""ISABELLA SWAN"""
star_structure_114.graphml,Which Weather Phenomenon is most dangerous for camping in a forest when the rainfill air is heavy?,"""STORM"""
star_structure_115.graphml,"Which Social norms are commonly observed at places like HOTEL WASHINGTON, the ELECTRIC COMPANY, the BUS, and in interactions with someone like TONY?","""SOCIETAL NORMS"""
star_structure_112.graphml,"which Community is most closely related to BRANDTS, ARIEL'S DISAPPEARANCE, FAMILY, and CULLENS?","""COMMUNITY"""
star_structure_124.graphml,"Which Name is associated with SCHOOL, HOPE, LETTER, and TREES?","""NANCY"""
star_structure_118.graphml,"Which Activity involves EDWARD, MONSTERS, BELLA, and NATALIE?","""CLEARING"""
star_structure_108.graphml,"Which Mythological Creature is known for its genetic quirk and association with Edward and Leah Clearwater, among mutant canines?","""WEREWOLF"""
star_structure_120.graphml,"Which Location is related to REDSTONE, THE SHERIFF'S FACE, NATALIE, and KARL?","""TOWN"""
star_structure_119.graphml,"Which Concept is most closely related to the Narrator, Bella, and Nathan, particularly in terms of Strength?","""FORGIVENESS"""
star_structure_125.graphml,Which Camping equipment is most essential for hiking in stormy wind conditions?,"""TENT"""
star_structure_111.graphml,"Which ""Event"" involves FATHER, ARIEL, BOBBY COLE, and NATALIE?","""DEATH"""
star_structure_122.graphml,"Which Name is associated with HIGH NONSENSE, STUDENTS, SUMI, and the NONSENSE WORLD?","""ELEANOR"""
star_structure_121.graphml,"Which Person is associated with DISORDERS, SANITARIUM, NANCY, and BOARDING SCHOOL?","""ELEANOR WEST"""
star_structure_101.graphml,"Which Pronoun is used to refer to ""GRIZZLY BEARS"" in the context of ""HOME"" during the ""FOURTH OF JULY"" when a ""SODA CAN"" is present?","""I"""
star_structure_128.graphml,"Which Japanese artist is known for works like ""JACK,"" ""LORIEL,"" ""Children's Doors,"" and ""Miss Eleanor""?","""SUMI"""
star_structure_127.graphml,"Which Supernatural beings are WOLVES, THIEF, ARMY, and CULLENS?","""VAMPIRES"""
star_structure_129.graphml,"Which Family members are involved in the ""PARENTS' CONVERSATION"" between ARIEL and MORRIS ENGDAHL, and SUMI?","""PARENTS"""
star_structure_126.graphml,"Which Mythological Place is related to KADE, SUMI, NANCY, and NONSENSE?","""UNDERWORLD"""
star_structure_130.graphml,"Which Name is associated with SKIRT, SUMI, SCHOOL, and NANCY?","""KADE"""
star_structure_123.graphml,"Which Landform is associated with JAKE, FRANK, ARIEL, and WAR?","""RIVER"""
star_structure_131.graphml,"Which Substance was found at the scene of Jill's wound, leading to the suspicion that the Corpse might be involved?","""BLOOD"""
star_structure_134.graphml,"which Marriage ceremony did KARL BRANDT, EDWARD, MRS. WAITE, and BELLA attend?","""MARRIAGE"""
star_structure_133.graphml,"Which Name is directly related to HOME, LUNDY, BLOOD, and DIET?","""JILL"""
star_structure_143.graphml,"Which Funeral ceremony was attended by Nancy, Sumi, and Skipper?","""BURIAL"""
star_structure_142.graphml,"Which Spice is associated with HEART ATTACK, the TWIN CITIES, CARGILL, and DINNER?","""GINGER"""
star_structure_138.graphml,"Which Company is associated with FATHER, VILLAGE CONFLICT, Doyle, and Nathan?","""BRANDTS"""
star_structure_139.graphml,"Which Event involves JACK, ANGELA, LORIEL, and NANCY?","""SUMI'S INCIDENT"""
star_structure_132.graphml,"Which Person is associated with SCHOOL, KADE, ORIENTATION, and THE GIRL WITH MOONLIGHT HAIR?","""LUNDY"""
star_structure_141.graphml,"Which Person is associated with THIRST and ENGDAHL, but not JASPER or EDWARD?","""THE GIRL"""
star_structure_137.graphml,"Which Character are you referring to among SUMI, Angela, Jack, or WASP PRINCE?","""LORIEL"""
star_structure_156.graphml,Which Person is at HOME?,"""JACOB BLACK"""
star_structure_148.graphml,"Which body part is depicted in the sketch related to Natalie, blood, and a desk?","""CORPSE"""
star_structure_146.graphml,"Which Seraph are KADE, JACK, Angela, and JILL associated with?","""SERAPHINA"""
star_structure_144.graphml,"which Mythology features Bella, a vampire, Jacob, and a werewolf?","""SUPERNATURAL"""
star_structure_147.graphml,"Which Monarch is directly related to SETH, RILEY, JAMES, and EDWARD?","""VICTORIA"""
star_structure_150.graphml,"Which Name are TWINS given by MY PARENTS, SWITZERLAND, or BEN'S ARMS?","""BELLA"""
star_structure_135.graphml,"Which Miss is featured in THE SCHOOL'S WORLD, SUMI, KADE, and LUNDY?","""MISS ELEANOR"""
star_structure_152.graphml,Which Name is most frequently mentioned in the text?,"""CHARLIE"""
star_structure_149.graphml,"Which Name is associated with DISTRESS, THE PACK, VICTORIA, and BELLA?","""SETH"""
star_structure_153.graphml,"Which Name is related to JACOB, SAM, EMBRY, and BELLA?","""BILLY"""
star_structure_136.graphml,"Which Person is associated with the BIOTECH FIRM and has connections to LORIEL, EDWARD, and BELLA?","""ANGELA"""
star_structure_155.graphml,"Which Name is associated with TRUCE, FEMALE VAMPIRES, PREJUDICE, and MOUNTAIN LION?","""EDWARD"""
star_structure_140.graphml,"Which Symptom is most closely related to BELLA, JACOB, SILENCE, and SUFFERING?","""PAIN"""
star_structure_145.graphml,"Which Search Engine is related to SHERIFF, MOTHER, JAKE, and ARIEL?","""SEARCH"""
star_structure_151.graphml,"Which Name is associated with CUT-OFF JEANS, BUBBLY WATER, SATURDAY, and BLACK LEATHER CORD?","""JACOB"""
star_structure_154.graphml,"Which Male gender is associated with SIRENS, RIVER, FRANK, and FIFTH STREET?","""MEN"""
star_structure_171.graphml,Which Name is mentioned in the context of a practice session?,"""EMMETT"""
star_structure_173.graphml,"Which University did Edward, Bella, and Renée attend for their practice session?","""ESME"""
star_structure_163.graphml,"Which Name is associated with the Narrator, Bella, Esme, and Charlie?","""RENÉE"""
star_structure_161.graphml,"Which City is home to JACOB BLACK, BELLA, Emmett, and Rosalie?","""CARLISLE"""
star_structure_167.graphml,"Which Beach do Bella, Jacob, and Jacob Black all relate to?","""LA PUSH"""
star_structure_165.graphml,"Which Monster is associated with Ronald Albrock, Geoffrey Campbell, Grace Razi, and Seattle?","""NEWBORN VAMPIRE"""
star_structure_172.graphml,"Which Planet is associated with DEMONSTRATION, VAMPIRE ARMY, MARIA, and CONTROL?","""JASPER"""
star_structure_168.graphml,Which Name is associated with the SCHOOL where Angela works?,"""BEN"""
star_structure_164.graphml,"Which Event involves NARRATOR, RENÉE, ALICE, and BELLA?","""GRADUATION"""
star_structure_179.graphml,"Which Landform is associated with Natalie, Storm, Bella, and Camping?","""FOREST"""
star_structure_162.graphml,"Which Monarch is associated with SETH, CAMP, WEREWOLF, and RILEY?","""VICTORIA"""
star_structure_159.graphml,"Which Bands are Jasper, I, Jacob, and Vampire?","""THE CULLENS"""
star_structure_166.graphml,"Which Animals include VAMPIRES, Taha Aki, Quileutes, and Jacob Black?","""WOLVES"""
star_structure_170.graphml,Which utensils did Bella use to protect herself from the supernatural threat at the slumber party?,"""FORKS"""
star_structure_176.graphml,"which Event involves LAWN, ARTHUR, WROUGHT-IRON CHAIRS, and the NARRATOR?","""PARTY"""
star_structure_180.graphml,"Which Unknown is related to BELLA, BONFIRE, VAMPIRE, and JACOB?","""CULLENS"""
star_structure_157.graphml,"Which ""Actor"" is associated with SUPERVISION, ENTITY, NARRATOR, and ROSALIE HALE?","""EDWARD CULLEN"""
star_structure_169.graphml,"Which ""Name"" is mentioned in ""My Fair-Haired Children"" and is related to both JACOB and Emmett?","""ROSALIE"""
star_structure_158.graphml,"Which City was the scene of the destruction where Gary Ridgway was involved, as described by the Narrator about Esme?","""SEATTLE"""
star_structure_191.graphml,Which Person is from the Vampire Community?,"""JANE"""
star_structure_175.graphml,"Which Mother is related to GRANDPARENTS, Bella, Frankie, and Nathan?","""MOM"""
star_structure_178.graphml,"Which Father is associated with Sheriff, Natalie, Jake, and Gus?","""DAD"""
star_structure_182.graphml,"Which Person are Bobby's parents, Reverend Robert Rollin, or Mother Trestle?","""BOBBY COLE"""
star_structure_177.graphml,Which Name is associated with both DANNY O'KEEFE and ICE CREAM?,"""JAKE"""
star_structure_193.graphml,"Which Last name is associated with Warren Redstone, the creator of the card game involving M-80s?","""DOYLE"""
star_structure_183.graphml,"Which City is related to JAKE, MY MOTHER, FRANK, and EMIL BRANDT?","""NEW BREMEN"""
star_structure_181.graphml,"Which Person is from the Makaah Reservation among BILLY, JACOB, and ALICE?","""SAM"""
star_structure_187.graphml,"Which ""Vampire"" does the NARRATOR introduce in Galveston, involving Edward and Caius?","""VOLTURI"""
star_structure_188.graphml,"Which Relative is associated with ASPARAGUS, LIZ, GRAVY, and ELIZABETH?","""GRANDFATHER"""
star_structure_192.graphml,"Which ""family member"" was present at the funeral service with AVIS SWEENEY, Emil Brandt, and at the time of the coffin?","""MY FATHER"""
star_structure_185.graphml,"Which Person do you think is more likely to feel guilt when serving their son, your mother or someone else?","""FRANK"""
star_structure_196.graphml,"Which Name is associated with ORGAN, NARRATOR, RUTH, and my mother?","""ARIEL"""
star_structure_190.graphml,"Which Officer is featured on the WANTED POSTERS that the NARRATOR mentions as being related to the CITY JAIL, possibly involving GUS?","""OFFICER CLEVE BLAKE"""
star_structure_160.graphml,"Which Law enforcement officer was involved in the case related to KARL BRANDT, the TIRE IRON, ENGDAHL'S BEHAVIOR, and MR. DRUM?","""SHERIFF"""
star_structure_198.graphml,"Which Automobile is associated with Frank, Brandt, Liese Brandt, and the Narrator?","""PACKARD"""
star_structure_184.graphml,"Which Abbreviation is used in the context of HALDERSON'S DRUGSTORE, CARD GAME, LISE, and AXEL BRANDT?","""GUS"""
star_structure_194.graphml,"Which Narrator is associated with the VAMPIRE, MRS. O'KEEFE, GRADUATION, and CAMP?","""THE NARRATOR"""
star_structure_189.graphml,"Which Person was involved in the ALTERCATIONS and the QUARRY INCIDENT, possibly related to JUDY KLEINSCHMIDT's PARENTS?","""MORRIS ENGDAHL"""
star_structure_203.graphml,"Which Team includes JACOB, EDWARD, SETH, and SAM?","""THE PACK"""
star_structure_195.graphml,"Which Person is involved in the case involving Officer Doyle, The Girl, Officer Blake, and Bobby Cole?","""ENGDAHL"""
star_structure_174.graphml,"Which Company is associated with Bella, Scandal, SETH CLEARWATER, and communication?","""PACK"""
star_structure_199.graphml,"Which Name is related to CHURCH, FRANK, FATHER, and SHERIFF?","""FRANK"""
star_structure_201.graphml,"Which Company is associated with JACOB BLACK, BELLA, CLAIRE, and BILLY?","""QUIL"""
star_structure_197.graphml,"Which Course includes works by ROBERT WALSER, GOGOL, and KLEIST, published by ATRIA BOOKS?","""COLLEGE LITERATURE COURSE"""
star_structure_200.graphml,"Which Embryo is related to JACOB, SAM, BILLY, and JACOB BLACK?","""EMBRY"""
star_structure_186.graphml,"Which Paul is typically a male given name, often a shortened form of Paulus, which is of Latin origin. The name Paul is associated with Saint Paul, a significant figure in Christian history. Paul is also a common surname? Could you clarify which Paul is involved in the incident between JACOB BLACK and BELLA, and how does JACOB relate to this situation?","""PAUL"""
star_structure_202.graphml,"Which Law enforcement official was involved in the case related to BLOOD, NATALIE, MR. WAITE, and MRS. WAITE?","""DETECTIVE"""
