file,query,answer
star_structure_020.graphml,Which BANKER is responsible for processing the NOTICE regarding indemnified taxes or other taxes and ensuring proper PAYMENT to the COMPANY?,"""LENDER"""
star_structure_019.graphml,"Which Person is involved in the OWNER LICENSING EVENT, OWNER EVENT OF DEFAULT, GOLF ROUNDS FEE, or COMPLIMENTARY GOLF ROUNDS?","""USER"""
star_structure_021.graphml,"Which Government Organization is responsible for CREDIT PARTY, LEGISLATION, ADMINISTRATOR, and GUARDIAN roles?","""GOVERNMENTAL AUTHORITY"""
star_structure_001.graphml,Which Person is responsible for the NOTICE OF PREPAYMENT to the LENDERS regarding the indemnified taxes or other taxes owed by the COMPANY?,"""BORROWER"""
star_structure_025.graphml,"Which Index is used for SCREEN in COMPANY, especially for LEVEL III PRICING on the PRICING GRID?","""S&P"""
star_structure_023.graphml,"Which ""Organizational Units"" include OPERATING PARTNERSHIP, LIQUIDATOR, REDEEMING PARTNER, and NEXPOINT REAL ESTATE FINANCE OPERATING PARTNERSHIP, L.P.?","""OP UNITS"""
star_structure_010.graphml,"Which Person is involved in SECTION 11.5, Partnership, Company, or Limited Partner?","""ASSIGNEE"""
star_structure_013.graphml,"Which Board of Directors includes a LIMITED PARTNER, PARTNERSHIP REPRESENTATIVE, PARTNER, and COMPANY?","""BOARD OF DIRECTORS"""
star_structure_026.graphml,"Which ""法律"" is related to INCAPACITY, ERISA AFFILIATE, SECTION 412 OF THE CODE, and SECTION 414 OF THE CODE?","""ERISA"""
star_structure_027.graphml,"Which Category involves EVENT OF DEFAULT, OBLIGATION, REMEDIES, and OWNER?","""DEFAULT"""
star_structure_037.graphml,"Which Investment Vehicles involve operating partners, partnerships, and are subject to state or local property transfer tax, including limited partners?","""PARTNERSHIP UNITS"""
star_structure_015.graphml,"Which Activities are available for users, including GAMING ACTIVITIES and access to GOLF COURSES with complimentary golf rounds fee?","""COMPLIMENTARY GOLF ROUNDS"""
star_structure_031.graphml,"Which Legal term refers to a borrower who fails to repay a loan, potentially involving a company and alternative currency loan?","""EVENT OF DEFAULT"""
star_structure_029.graphml,"Which Financial term refers to the process of DISTRIBUTION OF PROPERTY, involving CAPITAL ACCOUNT and CARRYING VALUE in the context of NREF OP I, L.P.?","""ADJUSTED BASIS"""
star_structure_039.graphml,"Which Panel should the USER, AMERICAN ARBITRATION ASSOCIATION, OWNER, and BUSINESS DAYS refer to in this matter?","""ARBITRATION PANEL"""
star_structure_046.graphml,"Which Commitments involve a Borrower and a Company, including Revolving Loans and Commitment Fees?","""COMMITMENTS"""
star_structure_045.graphml,Which Company is involved in the Borrowing Request and Transaction with the EEA Financial Institution?,"""ELIGIBLE SUBSIDIARY"""
star_structure_022.graphml,"Which ""法律条款"" involves concepts like REVOLVING LOANS, COUNTERCLAIM, PRO RATA TREATMENT, and RECOUPMENT?","""SET-OFFS"""
star_structure_038.graphml,"Which Legal document outlines the terms related to COSTS, CHANGE OF CONTROL, CONSULTANTS’ FEES, and ENGINEERS’ FEES?","""ASSIGNMENT OR TRANSFER"""
star_structure_047.graphml,"Which Lending involves a LOAN from a PERSON to a BORROWER, specifically in the context of EURO-CURRENCY LOAN?","""BORROWING"""
star_structure_044.graphml,"Which Financial Product involves a DEFAULTING LENDER and requires proper LOAN DOCUMENTS, especially in the context of EURO-CURRENCY or EURO-DOLLAR transactions?","""LOAN"""
star_structure_032.graphml,"Which Lenders entered into the AGREEMENT as a COMPANY, potentially acting as an ADMINISTRATIVE AGENT, in relation to EURO-CURRENCY BORROWING?","""REQUIRED LENDERS"""
star_structure_028.graphml,"which Promise is related to the total revolving credit exposure of a combined lender, a company, or individual lenders?","""COMMITMENT"""
star_structure_041.graphml,"Which Legal documents include terms related to MATERIAL ADVERSE EFFECT, ELECTION TO PARTICIPATE, RELATED PARTY, and LENDERS?","""LOAN DOCUMENTS"""
star_structure_043.graphml,"Which Document Type is used for GRAND BEAR LLC, CASCATA LLC, RIO SECCO LLC, and SECOND AMENDMENT TO GOLF COURSE USE AGREEMENT?","""GOLF COURSE USE AGREEMENT"""
star_structure_033.graphml,"Which Villain is most responsible for the Partnership's Debts, OP Units, and the Board of Directors?","""LIQUIDATOR"""
star_structure_042.graphml,"Which Accounting standard is used for the BOOKS OF THE PARTNERSHIP when managed by the FINANCIAL OFFICER for the COMPANY, involving the GENERAL PARTNER?","""GAAP"""
star_structure_030.graphml,"Which Events are directly related to LEGAL REQUIREMENTS, AFFILIATE, SECURITIES LAWS, and TIME OF ESSENCE?","""PARTIES"""
star_structure_053.graphml,"Which Contract involves PARTNERSHIP, OWNER, REQUIRED LENDERS, and LENDER?","""AGREEMENT"""
star_structure_054.graphml,"Which Affiliates are directly related to LENDER, COMPANY, CERTIFICATE, and GENERAL PARTNER?","""AFFILIATES"""
star_structure_051.graphml,"Which Financial Products involve a Borrower, a Company, Loan Documents, and a Maturity Date?","""LOANS"""
star_structure_034.graphml,"Which ""Company"" is a UNITED STATES PERSON that holds a CHARTER, entered into an AGREEMENT, and owns REIT SHARES?","""PARTNER"""
star_structure_059.graphml,"Which Agreement involves CASCATA LLC, GRAND BEAR LLC, CHARIOT RUN LLC, and RIO SECCO LLC?","""GOLF COURSE USE AGREEMENT"""
star_structure_036.graphml,"Which ""Act"" governs the relationship between a PERSON, OPERATING PARTNERSHIP, PARTNERSHIP, and TRANSFER?","""SECURITIES ACT"""
star_structure_060.graphml,"Which Company is the CEO of DELAWARE LIMITED LIABILITY COMPANY and is also related to CAESARS ENTERPRISE SERVICES, LLC and CAESARS ENTERTAINMENT OPERATING COMPANY, INC.?","""CEOC, LLC"""
star_structure_048.graphml,"Which Company has been involved in GOVERNMENT_CONTRACTS worth $300,000,000, worked with INSURANCE_PROVIDERS, and faced LEGAL_PROCEEDINGS?","""LIENS"""
star_structure_065.graphml,"Which Banks provide loans and issue a notice of prepayment, especially in the context of a company's acquisition indebtedness?","""LENDERS"""
star_structure_040.graphml,"Which Business Structure typically includes NET INCOME reporting and an ANNUAL REPORT, often involving a GENERAL PARTNER in a PARTNERSHIP?","""LIMITED PARTNERS"""
star_structure_055.graphml,Which Legal Requirements apply to a LEASED PROPERTY in the event of an OWNER EVENT OF DEFAULT and a subsequent TRANSFER by the OWNER?,"""LEGAL REQUIREMENTS"""
star_structure_062.graphml,"Which ""Fee"" is associated with OWNER, USER, GOLF COURSES, and OWNER EVENT OF DEFAULT?","""MEMBERSHIP FEE"""
star_structure_068.graphml,"Which Legal document includes DEFAULT RIGHTS, WAIVER OF JURY TRIAL, STATE OF NEW YORK, and DEFAULTING LENDER?","""LOAN DOCUMENT"""
star_structure_064.graphml,"Which Financial Instruments are directly related to LIBOR RATE, LOAN DOCUMENTS, GAAP, and LONDON INTERBANK OFFERED RATE (LIBOR)?","""EURO-CURRENCY LOANS"""
star_structure_073.graphml,"Which Loan has the EFFECTIVE DATE OF ELECTION, DOLLAR AMOUNT, INTEREST PERIOD, and is an ALTERNATIVE CURRENCY LOAN?","""REVOLVING LOAN"""
star_structure_074.graphml,"Which Financial product is specified in SECTION 2.02, related to the INTEREST PERIOD within the AGREEMENT, and results in NET CASH PROCEEDS?","""REVOLVING BORROWING"""
star_structure_077.graphml,Which Payment for service is triggered by an OWNER EVENT OF DEFAULT and affects the OVERDUE RATE for the USER?,"""GOLF COURSE USE PAYMENTS"""
star_structure_070.graphml,"Which Landmarks are associated with a Casualty Event as a Single, Indivisible Agreement for the Primary Intended Use by the User?","""GOLF COURSES"""
star_structure_072.graphml,"Which Lease Agreement is between DESERT PALACE LLC and CPLV, involving the CEOC as CEO and the CPLV TENANT as the tenant?","""LAS VEGAS LEASE"""
star_structure_081.graphml,"Which Financial Liability includes Advances or Progress Payments, Financial Instruments, Financial Ratios, and Cash and Cash Equivalents?","""FINANCIAL_LIABILITY"""
star_structure_080.graphml,"Which Company is directly related to CAESARS ENTERTAINMENT, INC., COLT MERGER SUB, INC., ERI, and CAESARS HOLDINGS, INC.?","""DELAWARE CORPORATION"""
star_structure_067.graphml,"Which Time Period is relevant for determining the LIBO Rate, Loan Interest, and Interest Payment Date for the Administrative Agent?","""INTEREST PERIOD"""
star_structure_071.graphml,Which Fee is associated with the OWNER EVENT OF DEFAULT in the GOLF COURSE USE AGREEMENT for the USER?,"""CES USE FEE"""
star_structure_066.graphml,"Which Insured party is involved in the partnership, particularly concerning the losses and loan documents related to the general partner?","""INDEMNITEE"""
star_structure_079.graphml,"Which Rules govern the MINIMUM GAIN CHARGEBACK, PARTNERS, PARTNER MINIMUM GAIN CHARGEBACK, and NONRECOURSE DEDUCTIONS?","""SPECIAL ALLOCATION RULES"""
star_structure_069.graphml,"Which Party is responsible for the notice related to the change in law that led to increased costs or reductions, as documented in the United States District Court for the Southern District of New York?","""CREDIT PARTY"""
star_structure_050.graphml,"Which Event involves USER, VOTING STOCK, PARENT ENTITY, and INTERVENING ENTITY?","""CHANGE OF CONTROL"""
star_structure_035.graphml,"Which Legal Professional is responsible for interpreting SECTION 6225(C)(2)(B) OF THE CODE, SECTION 6223 OF THE CODE, and ensuring compliance with the BOARD OF DIRECTORS and the GENERAL PARTNER?","""PARTNERSHIP REPRESENTATIVE"""
star_structure_063.graphml,"Which Agent is involved in processing the NYFRB RATE, loan documents, and borrowing requests for the COMPANY?","""ADMINISTRATIVE AGENT"""
star_structure_061.graphml,"Which Company is involved in the bankruptcy plan filed in bankruptcy court, related to the CEOC, LLC and the Las Vegas lease?","""CAESARS ENTERTAINMENT OPERATING COMPANY, INC."""
star_structure_049.graphml,"Which Liability arises from the Proceeds related to Lenders, Material Acquisition, and the Definitive Agreement?","""ACQUISITION INDEBTEDNESS"""
star_structure_052.graphml,"Which Company is associated with LIMITED PARTNER, AGGREGATE CONSIDERATION, TITLES AND CAPTIONS, and NOTICE?","""PARTNERS"""
star_structure_057.graphml,which Financial Accounts are specified in REGULATIONS SECTION 1.704-1(B)(2)(IV)(M) for a Partnership and its Partners regarding Liabilities?,"""CAPITAL ACCOUNTS"""
star_structure_058.graphml,"Which Document Type is used by CHARIOT RUN LLC, CASCATA LLC, GRAND BEAR LLC, and RIO SECCO LLC?","""GOLF COURSE USE AGREEMENT"""
star_structure_078.graphml,"Which Fee is associated with the OWNER, GOLF COURSES, COMPLIMENTARY GOLF ROUNDS, and SEVERANCE AGREEMENT?","""COMPLIMENTARY GOLF ROUNDS FEE"""
star_structure_076.graphml,"Which Insurance Provider is associated with CAESARS ENTERTAINMENT, INC. in relation to the SUBJECT TRANSACTION involving VOTING STOCK under DELAWARE CORPORATION?","""ERI"""
star_structure_056.graphml,"Which Financial Metric is most relevant when considering SPECIFIED INDEBTEDNESS, SPECIFIED EQUITY, SWAP AGREEMENT, and REVOLVING BORROWING?","""NET CASH PROCEEDS"""
star_structure_075.graphml,"Which Legal document specifies the GOLF COURSE usage, MINIMUM ROUNDS PER MONTH, and includes AMENDED MEMORANDUM(S) OF AGREEMENT while outlining ATTORNEYS’ FEES?","""SEVERANCE AGREEMENT"""
