file,query,answer
star_structure_066.graphml,"Which Financial concept is most closely related to D.C.'s, KIKUYU, EUROPEANS, and ALI?","""TAXES"""
star_structure_054.graphml,"Which Group is associated with the Circumcision Ceremony among KARUE, WASERU, and SERKALI?","""ELDERS"""
star_structure_067.graphml,"Which Person is the GUIDE at PETER HOUSE and has a connection to PETER, the BOY?","""TITCH"""
star_structure_062.graphml,"Which Character is associated with MAGNOLIA LION, FROSTBITE, INSURANCE, and MACBANE?","""MISTER IBEL"""
star_structure_052.graphml,"Which Name is associated with the ANTI-SLAVERY SOCIETY, TITCH, ERASMUS, and MASTER?","""CHRISTOPHER"""
star_structure_034.graphml,"Which Company is associated with BIG KIT, WASHINGTON BLACK, WASH, and KIT?","""DAHOMEY"""
star_structure_064.graphml,"Which Biblical figure is associated with EUROPEAN, MARAFU, Benson Makuna, and the Association?","""JEHOSHOPHAT"""
star_structure_057.graphml,"Which ""City"" is associated with WASERU, BEER, the DISGRACE OF POVERTY, and a FLOCK?","""NDOLIA"""
star_structure_065.graphml,"Which Incident involved the POLICEMEN, the DAUGHTERS, the EUROPEAN WOMAN, and JEHOSHOPHAT?","""SERIOUS INCIDENT"""
star_structure_068.graphml,"Which Name is central to ""Tatyana's Dream,"" ""The Violin Jury,"" and ""Eugene Onegin""?","""MAXIM"""
star_structure_063.graphml,"Which Insurance product is related to WHALING, CAPTAIN HOLLOWAY, TITCH, and MISTER IBEL?","""INSURANCE"""
star_structure_070.graphml,"Which Cemetery feature is associated with PHILIP, NARRATOR, THE NARRATOR, and MISTER EDGAR?","""GRAVE"""
star_structure_071.graphml,"Which Hut is characterized by a flickering brown light, animal fat, furs, and wooden crates?","""IGLOO"""
star_structure_055.graphml,"Which Livestock has been most significantly impacted by warriors, marafu, food shortage, and community changes?","""CATTLE"""
star_structure_072.graphml,"Which Entity is directly related to KALEO, MUTHENGI, ANDERSSON, and NARRATOR?","""(""ENTITY"""
star_structure_075.graphml,"Which Actor is involved in BUSINESS SCHEMES, KROGH'S, DEBT, and KATE?","""ANTHONY FARRANT"""
star_structure_076.graphml,Which Person supports Anthony Farrant and Lagerson?,"""KATE"""
star_structure_078.graphml,"Which Name is associated with STRIKE, KATE, A.C.U., and KROGH?","""ERIK"""
star_structure_073.graphml,"Which City is mentioned in relation to MISTER THEO, FAMILY PLANTATION, GOFF, and the NARRATOR?","""LONDON"""
star_structure_079.graphml,"Which Name is associated with the FAMILY PARTY, SALTSJÖBADEN, BATTERSON'S, and PA?","""ANTHONY"""
star_structure_081.graphml,"Which ""Danish physicist"" is associated with A.C.U., THE UNION, SHAREHOLDERS, and BATTERSON'S?","""KROGH"""
star_structure_069.graphml,"Which Conditional statement is relevant to EUGENE ONEGIN, TATYANA'S DREAM, STANFORD, and CONFERENCE PARTICIPANTS?","""ELIF"""
star_structure_085.graphml,"Which Novel features a young man, a boy, Tanna, and snow?","""WASHINGTON BLACK"""
star_structure_082.graphml,"Which Minister is associated with STOCK, GOVERNMENT STOCKS, ERIK KROGH, and COOLIE?","""MINISTER"""
star_structure_084.graphml,"Which Ship is associated with CORVUS PEAK, WASH, and TITCH?","""CLOUD-CUTTER"""
star_structure_080.graphml,"Which City is being compared to London, involves KATE, ANDERSSON, and Fred Hall?","""STOCKHOLM"""
star_structure_083.graphml,"Which Narrator is associated with VASCULUM, FRONT ROOM, GEO, and COUNTRY?","""NARRATOR"""
star_structure_096.graphml,"Which Humanitarian is related to PHILIP, TITCH, and FEVER involving an ENTITY and an IRON ARTIFACT?","""MASTER ERASMUS"""
star_structure_092.graphml,"Which Company employs the protagonist, offering an apprenticeship system, and features the narrator describing her?","""MEDWIN"""
star_structure_097.graphml,Which Person is the protagonist in the story Washington Black?,"""TANNA GOFF"""
star_structure_087.graphml,"Which Landmark in St. Petersburg is associated with Mikheyeva, Alexandra Fyodorovna, and Gromov?","""HOUSE OF ICE"""
star_structure_103.graphml,"Which writer wrote ""Alice in Wonderland"" and ""Uncle Vanya,"" and is also associated with Sasha?","""TOLSTOY"""
star_structure_086.graphml,"Which Amusement Park features ""Frozen Waterfalls,"" ""Citizens,"" ""Anna Ioannovna,"" and ""Cowper""?","""ICE PALACE"""
star_structure_074.graphml,"Which Pronoun is used to refer to TANNA in the context of SCAR and VIVIAN HATCHER, especially when discussing INLET?","""SHE"""
star_structure_104.graphml,"Which Organization is directly related to I, MAUPASSANT, MATEJ, and STALIN?","""BABEL"""
star_structure_088.graphml,"Which Wash is associated with INDIES, PLANTATION, DAHOMEY, and BOUNTY?","""WASH"""
star_structure_077.graphml,Which Brewery is known for Anthony Farrant's minty creations with Kate?,"""KROGH'S"""
star_structure_100.graphml,"Which Teacher is associated with EASEL, Mister Saunders, George Washington Black, and Mister Wolcott?","""MISS GOFF"""
star_structure_089.graphml,"Which Author is associated with the terms SEARCH, SEXTON, NARRATOR, and WASH?","""MISTER WILDE"""
star_structure_098.graphml,Which Mr. is the London decorator who has cousins in Washington and stays in ROOM?,"""MISTER PHILIP"""
star_structure_102.graphml,Which Name is TITCH?,"""PETER"""
star_structure_099.graphml,"Which racial insult terms include ""DARK-FACED MEN,"" ""MASTER,"" ""FAITH,"" and ""ENGLISH""?","""NIGGER"""
star_structure_101.graphml,"Which Name is associated with MY MOTHER, SERGEI, STARLING, and PETERHOF?","""ANNA"""
star_structure_095.graphml,Which Name is associated with the BABEL CONFERENCE and the role of an AMERICAN JOURNALIST as an ENGLISH TRANSLATOR?,"""FREIDIN"""
star_structure_106.graphml,"Which Name is directly related to EXECUTION, SHE, FATHER, and RESEARCH?","""TANNA"""
star_structure_094.graphml,"Which Author wrote ""HOOVER PAVILION"" and ""Her Puppy's Letters,"" and was a Biographer at the Conference Participants?","""NATHALIE BABEL"""
star_structure_113.graphml,"Which country is associated with WASH, THE ORGANIZATION, MISTER BLACK, and KROGH?","""AMERICA"""
star_structure_091.graphml,"Which Conference is directly related to FREIDIN, FISHKIN, THE RUSSIAN BOY, and ANTONINA NIKOLAYEVNA PIROZHKOVA?","""BABEL CONFERENCE"""
star_structure_093.graphml,"Which Artisan was involved in the creation of the PALACE, SHERESHEVSKAYA, THE HOUSE OF ICE, and the HERMITAGE?","""CLOCKMAKER"""
star_structure_105.graphml,"Which Name is associated with the Master Erasmus, the Grave, and the Cemetery in Cedar Grove?","""PHILIP"""
star_structure_107.graphml,"Which People are associated with FACULTY CLUB, JANET LIND, WERNER PLATT, and KING KONG?","""CONFERENCE PARTICIPANTS"""
star_structure_118.graphml,Which Ethnic group is MATU?,"""NGARARIGA"""
star_structure_090.graphml,"Which Capital city is home to CLOUD-CUTTER, MISTER PHILIP, MISTER WILDE, and JAMES MADISON?","""WASHINGTON"""
star_structure_110.graphml,"Which Color is associated with TANNA, PLANTATION, MRS. WILDE, and GOFF?","""BLACK"""
star_structure_111.graphml,"Which Name is associated with CIGARETTE-CASE, FAIR, TIES, and BANK HOLIDAY?","""TONY"""
star_structure_126.graphml,"Which ""Person"" is a PORTER, PROFESSOR, ANTHONY, or MINISTER?","""ERIK KROGH"""
star_structure_123.graphml,"Which Name is associated with RELIGION, NOOSE, and SCIENTIFIC ATHEISM?","""DILOROM"""
star_structure_109.graphml,Which Person performed in the ROWBOAT on the SALISH SEA with the WASHINGTON BLACK?,"""GOFF"""
star_structure_114.graphml,"Which Person is present, speaks Uzbek, and experiences melancholy, Eric?","""BOBUR"""
star_structure_112.graphml,Which Name is associated with the illness in Samarkand as described by the Narrator?,"""ERIC"""
star_structure_115.graphml,"Which Name is associated with the Narrator, Stanford, the Bulgarian Girl, and the Mullah Figurine?","""MUZAFFAR"""
star_structure_108.graphml,"Which Author is known for studying MARINE ZOOLOGY, RESPLENDENCE OF NUDIBRANCHIA, and CRINOIDS, often discussed during lunch?","""G. M. GOFF"""
star_structure_124.graphml,"Which Event involves AQUARIUM, GOFF, TERRARIUM, and MISTER BLACK?","""EXHIBITION"""
star_structure_120.graphml,"Which Author wrote a novel set in the WORLD TRADE CENTER and was associated with the ARTISTS' COLONY ON CAPE COD, and also completed a PHD LITERATURE PROGRAM?","""AUTHOR"""
star_structure_122.graphml,"Which Retail Store in the Russian part of the city sells POLYESTER SUITS and HANDBAGS, often described as lifeless appurtenances of capitalist existence?","""DEPARTMENT STORE"""
star_structure_125.graphml,"Which Actor played the roles of GEORGE WASHINGTON BLACK, ROBERT SOLANDER, and ERASMUS WILDE in the film about the SHIP?","""CHRISTOPHER WILDE"""
star_structure_116.graphml,"Which Name is directly related to DOVER, JUDITH, MADAME LEMIEUX, and TANNA?","""HENRIETTA"""
star_structure_117.graphml,"Which Animals are featured in ""Seven Realms,"" ""Bird Paradise,"" and the legend of the Simurgh?","""BIRDS"""
star_structure_129.graphml,"Which Action involves FACTORY, ERIK, ANDERSSON, and MINTY?","""STRIKE"""
star_structure_119.graphml,"Which Author wrote ""CATARRHIC PNEUMONIA,"" ""YASNAYA POLYANA,"" ""SHAMARDINO,"" and ""THE BROTHERS KARAMAZOV""?","""LEV TOLSTOY"""
star_structure_128.graphml,"Which University is associated with MUZAFFAR, ELIF, and NARRATOR?","""STANFORD"""
star_structure_133.graphml,"Which Animals are affected by STRANGER, FOOD SHORTAGE, a BUNDLE OF SHORT STICKS, and WASERU?","""GOATS"""
star_structure_131.graphml,"Which ""Landform"" is directly related to WASERU, ATHI, KIKUYU, and AGUMBA?","""FOREST"""
star_structure_127.graphml,"Which Hallway is associated with THE LIFT, NOTE-CASE, MR. KROGH, and the POKER GAME?","""HALL"""
star_structure_135.graphml,"Which Family includes WASERU, Masheria, Goats, and Muramati?","""CLAN"""
star_structure_137.graphml,"Which Person is associated with OPERA, PORTER, and PIHLSTRÖM?","""HERR KROGH"""
star_structure_146.graphml,"Which Deity is associated with STRANGERS, SASI, KIKUYU, and TITCH?","""GOD"""
star_structure_147.graphml,"which Playwright wrote ""The Black Monk,"" ""War and Peace,"" and was associated with Chertkov and Melikhovo?","""CHEKHOV"""
star_structure_143.graphml,"Which Sports Team is associated with the terms EXPULSION MISSION, MASAI, CATTLE, and MUTHENGI?","""WARRIORS"""
star_structure_148.graphml,Which Mint flavor is produced by KROGH'S in their family of glass products?,"""MINTY"""
star_structure_130.graphml,"Which Name is directly related to OLD ANDERSSON, STRIKE, LAKE, and STOCKHOLM?","""ANDERSSON"""
star_structure_139.graphml,Which animal often lives in trees and has cubs similar to a leopard?,"""LEOPARD"""
star_structure_121.graphml,"Which Character is depicted in the PAINTINGS, often seen in the VILLAGE wearing LADY IN DARK SKIRTS and traveling in a CARRIAGE?","""MISTER BLACK"""
star_structure_142.graphml,"Which Masai Mara is associated with Kikuyu, the Chania River, Wamboi, and the plague?","""MASAI"""
star_structure_138.graphml,"Which City is associated with THE MAN, Tanna, Krogh, and Goff?","""AMSTERDAM"""
star_structure_140.graphml,"Which Animal is associated with bundles of leaves, fire, a pool in the river, and a leopard?","""SQUIRREL"""
star_structure_134.graphml,"Which Person is associated with OLD UZBEK POETRY, VODKA, and either ERIC or EMMA?","""GULYA"""
star_structure_132.graphml,"Which Country is associated with MATU, KARANJA, MASHERIA, and MARAFU?","""SHAMBA"""
star_structure_141.graphml,"Which Fire was involving TITCH, GEORGE WASHINGTON, SQUIRREL, and KARANJA?","""FIRE"""
star_structure_145.graphml,"Which ethnic group does your grandfather belong to, the Masai or the Ngarariga, when it comes to taxes?","""KIKUYU"""
star_structure_136.graphml,"Which ""Landmass"" is directly related to MUTHENGI, FOREST, KARANJA, and COUNCIL?","""LAND"""
star_structure_151.graphml,"Which writer is associated with Girard, Semipalatinsk, Il Porcellino, and The Demons?","""DOSTOEVSKY"""
star_structure_149.graphml,"Which Plough is directly related to MINISTER, HENRIQUES, TESTER, and PATTERSON?","""HARROW"""
star_structure_150.graphml,"Which District is associated with OLD UZBEK, DILOROM, SAMARKAND, and ATTAR?","""NAVOI"""
star_structure_154.graphml,"Which Residence is associated with DEAD GRASS, MISTER WILDE, HAMPSHIRE WINTERS, and MANSERVANT?","""GRANBOURNE MANOR"""
star_structure_153.graphml,"Which Zombie is associated with FYODOR, TOLSTOY, GIMER, and VANYA?","""THE LIVING CORPSE"""
star_structure_144.graphml,"Which Medical procedure is associated with HIUKO, KARIOKI, the RITE OF PASSAGE, and the EUROPEAN context?","""CIRCUMCISION"""
star_structure_152.graphml,"Which Person is associated with BABEL, GIRARDIANISM, the OLIVE TREE, and SPINOZA?","""MATEJ"""
star_structure_165.graphml,"Which Person is associated with ATHI, GOATS, MARKET, and HIUKO?","""WANJERI"""
star_structure_156.graphml,"Which Mrs. Wilde is associated with the black color, mister Black's disfigurement, the cold, lustrous plains of ice, and Geoffrey Michael Goff?","""MRS. WILDE"""
star_structure_164.graphml,"Which Company is involved in the dispute with NDOLIA, affecting the youngest child and related to poverty?","""WASERU"""
star_structure_158.graphml,"Which Character is most prominently featured in Stavrogin's Confession among Liza, Shatov, and Marya?","""STAVROGIN"""
star_structure_160.graphml,"Which Fish product was discussed by Boris Zalevsky at the BABEL CONFERENCE, possibly involving Skywalker?","""FISHKIN"""
star_structure_161.graphml,"Which Pronoun is used in the context of PLANTATION, BRIDGE TOWN, CERVANTES, and ERIC?","""I"""
star_structure_159.graphml,"Which Writer is associated with the Catholic Church, the Pléiaide Edition, and the novel The Red and the Black?","""STENDHAL"""
star_structure_169.graphml,"Which Country is associated with Masheria, Matu, Wanjiri, and the Elephant Hunt?","""ATHI"""
star_structure_166.graphml,"Which Name is associated with the Masai Warrior, Cattle, Chief NJama, and the Pact of Brotherhood?","""MUTHENGI"""
star_structure_171.graphml,"Which ""Kitchen Appliance"" is related to CLAN, ATHI, GOATS, and WASERU?","""MASHERIA"""
star_structure_155.graphml,"Which Servant worked at Granbournemanor and was associated with Tanna, Christopher, and Mrs. Wilde?","""MANSERVANT"""
star_structure_163.graphml,"Which Shoe Brand is associated with MINTY, GLENCOE, POKE GAME, and MACDONALDS?","""GULLIE"""
star_structure_157.graphml,Which City hosted the INTERNATIONAL TOLSTOY CONFERENCE organized by CONFERENCE ORGANIZER and featured a PENSIONER WITH DYED HAIR?,"""MELIKHOVO"""
star_structure_168.graphml,"Which Company is related to KROGH, POKE GAME, ANTHONY, and GOWER?","""FARRANT"""
star_structure_172.graphml,"Which Animal includes Vultures, Watengu, Flies, and Athi Men?","""ELEPHANT"""
star_structure_167.graphml,"Which ""Country"" is associated with LARGE BIRDS, REVENGE, KARANJA, and the STRANGER'S HOUSE?","""MATU"""
star_structure_162.graphml,"Which Landmark is associated with WARRIORS, POISON, BURNS, and WOUNDS?","""MUNDU-MUGU"""
star_structure_175.graphml,"Which Game is related to WATENGU, ELEPHANTS, MATU, and ATHI?","""ELEPHANT HUNT"""
star_structure_170.graphml,"Which ""Group"" is associated with MEAT OR TEA, CLOTHES, SACRIFICES, and the PURIFICATION OF A THAHU?","""COMMUNITY"""
star_structure_174.graphml,"Which Company is associated with ANDERSSON, _PERICLES_, Beyer, and Herr Krogh?","""HAMMARSTEN"""
star_structure_179.graphml,"Which Person is associated with MATU, MARKET DAY, WATTLE, and NJORO?","""KARATINA"""
star_structure_183.graphml,"Which Person is the cousin of Titch, as described by the narrator, possibly related to Erasmus Wilde?","""JOHN WILLARD"""
star_structure_181.graphml,Which New Jersey American Music Awards did MuthenGI win for Interpreter or DANCE PERFORMANCE?,"""NJAMAS"""
star_structure_177.graphml,Which Person rode the Bicycle in Coventry?,"""LUCIA"""
star_structure_182.graphml,"Which Building is related to NARRATOR, GOFF, MISS GOFF, and the CREATOR?","""OCEAN HOUSE"""
star_structure_176.graphml,"Which City is associated with CHEKHOV, MEGALOMANIA, TANYA, and BLACK MONK?","""KOVRIN"""
star_structure_186.graphml,"Which Company is associated with RATTLES, MUTHENGI, MEDICINE AGAINST TAPEWORM, and GIUTHI?","""KABERO"""
star_structure_190.graphml,"Which Character is associated with RUPEES, MAGICAL OBJECT, PAYMENT, and MUNGIRIMA STAFFS?","""STRANGER"""
star_structure_180.graphml,"Which Food is associated with CLAN, THINGIRA, NARARIGA, and BLOOD-MONEY?","""KARUE"""
star_structure_193.graphml,"Which Name is related to FARRANT, PERICLES, _PERICLES_, and BRITISH DRUID?","""GOWER"""
star_structure_194.graphml,"Which Organization is related to WASERU, NDIA, GITANGUTU, and WARRIORS?","""NDIA"""
star_structure_185.graphml,"Which Group is associated with BOWS AND ARROWS, DANCE KIBAATA, and STICKS FOR SPEARS?","""BOYS"""
star_structure_184.graphml,"Which Entrepreneur is featured in the book ""WASHINGTON BLACK,"" known for his association with the ""QUADRANT,"" and is often depicted as a ""YOUNG MAN"" living in a grand ""MANSION""?","""PETER HAAS"""
star_structure_189.graphml,"Which Human is featured in the works of Anthony, Peter Haas, Washington Black, and Herr Krogh?","""YOUNG MAN"""
star_structure_192.graphml,"Which Statesman was associated with Ash Trees, Tyre, Antioch, and Gower?","""PERICLES"""
star_structure_187.graphml,"Which Ritual do the Kikuyu People perform involving the ELDERS, the RIVER, and the CIRCUMCISION SONG?","""CIRCUMCISION CEREMONY"""
star_structure_173.graphml,"Which Person is featured in the NEWS, possibly involving HERR KROGH, MINTY, and PROFESSOR HAMMARSTEN?","""PIHLSTRÖM"""
star_structure_197.graphml,"Which Name is associated with ERASMUS, NARRATOR, CHRISTOPHER, and GRANBOURNE?","""TITCH"""
star_structure_195.graphml,"Which Team is associated with NDIA, NDUINI, KUTU, and GITANGUTU?","""WARRIORS"""
star_structure_191.graphml,"Which Academic title is associated with the BLACK-HAIRED WOMAN and the PALE MAN, both linked to HAMMARSTEN and the DRUID?","""PROFESSOR"""
star_structure_196.graphml,"Which Person is circumcised, lives in a new hut, and is from Waseru or Wanjeri?","""HIUKO"""
star_structure_188.graphml,"Which ethnic group practices the CIRCUMCISION CEREMONY and follows the teachings of MISSIONARIES, including those brought by MISSIONARIES to IRUMU?","""KIKUYU PEOPLE"""
star_structure_199.graphml,Which Name is associated with both Slavery and Cooking?,"""ESTHER"""
star_structure_201.graphml,"Which ""Airport Code"" is associated with STRANGER, STRANGERS, TETU, and MUTHENGI?","""MATU"""
star_structure_208.graphml,"Which Organization is associated with DOGS, SLED, OUTPOST, and SNOW?","""GROUP"""
star_structure_178.graphml,"Which Name is related to MATU, WASERU, KABERO, and AMBUI?","""MUTHENGI"""
star_structure_200.graphml,"Which Wizard is associated with RAIN PREVENTION, ENTITY, MATU, and KARANJA?","""SORCERER"""
star_structure_203.graphml,"Which Novel is associated with COW DUNG, the AUTHOR, the GOAT STANDARD, and the KIKUYU culture?","""RED STRANGERS"""
star_structure_198.graphml,"Which restroom is the nearest to Drottningholm, Anthony, Birth Control, and Lockhart?","""LOO"""
star_structure_206.graphml,"Which ""Entity"" is associated with SACRIFICE RITUAL, ILLNESS, PICK-AXE, and MASHERIA?","""MATU(""ENTITY"""
star_structure_205.graphml,"Which Person is among KIKUYU PORTER, SERKALI, Cornelius BLACK, and FELICIA BLACK?","""PERSON"""
star_structure_202.graphml,"Which ""Novel"" involves GOD, MATU, a conflict with KAHERI'S people, and the ROAD?","""STRANGERS"""
star_structure_204.graphml,"Which Food Shortage is most severely affecting MAIZE, GRAIN, CATTLE, and GOATS?","""FOOD SHORTAGE"""
star_structure_209.graphml,"Which Character is associated with FUMMERTON'S DRY GOODS, KIT, AMSTERDAM, and MEDWIN?","""PROTAGONIST"""
star_structure_210.graphml,"Which Characters are associated with Marrakesh, Morogoro, Iringa, and Dar-es-Salaam?","""CHARACTERS"""
star_structure_207.graphml,"Which Person is associated with METALLIC INDUSTRIES, KROGH, CHRISTOPHER, and GOVERNMENT STOCKS?","""SPEAKER"""
